x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
5550.0,-687.6896975809957,-653.2073442421607,-618.7242714216958,-584.2343286027819,-549.7440543019496,-515.2586892277753,-480.77822809862306,-446.2874866666736,-411.80491098988216,-377.31847463953835,-342.8343483990762,-308.34670315386484,-273.8551985446909,-239.36526552907458,-204.8808382093753,-170.39646011418594,-135.9023995274849,-101.41729982395998,-66.92685321775403,-32.43766707721589
5575.0,-685.2819970524529,-650.9263647940675,-616.5700130540522,-582.2067913155879,-547.8432380952054,-513.4845941014808,-479.1308540527781,-444.76683370127824,-410.4109791049364,-376.0512638350422,-341.6938586750296,-307.33293451026793,-272.96815098154354,-238.6049390463769,-204.24723280712723,-169.88957579238746,-135.52223628613604,-101.16385766306074,-66.8001321373044,-32.43766707721589
5600.0,-682.7763085119836,-648.5525545978335,-614.3280812020533,-580.0967378078242,-545.8650629316767,-511.6382972821873,-477.41643557771994,-443.18429357045534,-408.96031731834876,-374.7324803926898,-340.50695357691245,-306.277907756386,-272.0450025718969,-237.81366898096547,-203.58784108595103,-169.36206241544653,-135.12660125343035,-100.90010097459027,-66.66825379306917,-32.43766707721589
5625.0,-680.173772631213,-646.086994289735,-611.9994964666271,-577.9051286450702,-543.810429341595,-509.7206392647777,-475.6357531329824,-441.5405866983899,-407.45358601895543,-373.3627246659685,-339.2741734228633,-305.182103175009,-271.086173563192,-236.99181554493265,-202.90296322259036,-168.814160124758,-134.71567453541394,-100.626149829246,-66.53127822039704,-32.43766707721589
5650.0,-677.4755711204764,-643.5308033848266,-609.5853161675469,-575.6329589518183,-541.6802702541712,-507.7324907831822,-473.78961525721513,-439.8364594284509,-405.8914693548447,-371.9426186076861,-337.9960779704091,-304.046018328383,-270.0920993223943,-236.13975190996322,-202.19291019344917,-168.24611770144503,-134.2896427179292,-100.34212861758951,-66.38926761456878,-32.43766707721589
5675.0,-674.6829258349534,-640.8851394301206,-607.0866335436579,-573.2812576587462,-539.475550291916,-505.674752151744,-471.878857956594,-438.0726834586468,-404.2746747158576,-370.472805299516,-336.67324599305607,-302.870167681847,-269.06323000667527,-235.25786392506123,-201.45800353936417,-167.65819237817703,-133.84869872547822,-100.04816595595551,-66.24228628375178,-32.43766707721589
5700.0,-671.7970978529937,-638.151197131422,-604.5045769282203,-570.8510867265696,-537.1972650430006,-503.5483525860896,-469.90434407420065,-436.25005525951445,-402.6039321999863,-368.9539484669057,-335.3062748437068,-301.65508221575874,-268.00003022384806,-234.346549825495,-200.698575123059,-167.05064964513286,-133.3930416756951,-99.74439458943344,-66.09040060049075,-32.43766707721589
5725.0,-668.8193865275986,-635.3302074547319,-601.8403089002352,-568.3435403472896,-534.8464403124256,-501.3542495042196,-467.86696264103557,-434.3693954750544,-400.8799940642312,-367.38673197985565,-333.8957800053617,-300.40130902611867,-266.902978682913,-233.40621993326496,-199.91496687953395,-166.42376305031286,-132.92287672958008,-99.43095129202342,-65.93367895178574,-32.43766707721589
5750.0,-665.751128512063,-632.4234367031719,-599.0950254126508,-565.7597441236807,-532.4241313527922,-499.09342780856184,-465.76762820935335,-432.4315483073477,-399.1036341605002,-365.77185934010015,-332.4423946295818,-299.10941091431437,-265.7725678350842,-232.43729634941172,-199.10753055965625,-165.77781399441068,-132.43841493765348,-99.10797676407235,-65.7721916878102,-32.43766707721589
5775.0,-662.5936967607986,-629.4321855703951,-596.2699548983616,-563.100854227879,-529.9314220754782,-496.7668991497354,-463.60728016901464,-430.4373808854965,-397.27564735713656,-364.11005315522414,-330.9467690631934,-297.77996596641356,-264.609303505671,-231.44021263848612,-198.27662746721825,-165.11309152046027,-131.93987308219067,-98.77561552709714,-65.6060110693226,-32.43766707721589
5800.0,-659.3484995063777,-626.3577881714699,-593.3663573549323,-560.3680565399457,-527.3694242430406,-494.3757011727936,-461.38688204756863,-428.38778261954644,-395.39684894668227,-362.4020546002657,-329.4095703637308,-296.41356712244675,-263.4137045172001,-230.41541350551103,-197.422628189739,-164.4298920984769,-131.42747351570313,-98.43401581610546,-65.43521121382676,-32.43766707721589
5825.0,-656.0169792138727,-623.2016110522546,-590.3855234090067,-557.5625657673099,-524.7392766436947,-491.9208967467374,-459.1074207948022,-426.2836645400697,-393.46807404049525,-360.6486228673684,-327.8314818041232,-295.0108217361289,-262.1863023041719,-229.3633544657726,-196.54591232329028,-163.7285194053179,-130.9014439958339,-98.08332946952596,-65.25986804053701,-32.43766707721589
5850.0,-652.6006115135691,-619.9650521782828,-587.3287733613668,-554.6856245460016,-522.042144248718,-489.4035731780926,-456.7699060524891,-424.1259586240884,-391.49017695084575,-358.85053460405067,-326.2132023671373,-293.57235112547477,-260.92764051984955,-228.28450150778204,-195.6468681916315,-163.0092840999909,-130.36201751683862,-97.72371181686245,-65.08005921420525,-32.43766707721589
5875.0,-649.1009041131626,-616.6495399042135,-584.1974562136346,-551.7385025246066,-519.2792173536602,-486.82484140937186,-454.3753694101056,-421.91561710804206,-389.4640305611366,-357.0085833406787,-324.55544623010246,-292.0987901147771,-259.6382746354891,-227.17933074975878,-194.72589255994546,-162.27250359464205,-129.809432137827,-97.35532156418803,-64.89586408786805,-32.43766707721589
5900.0,-645.519395690552,-613.2565319248982,-580.9929486776145,-548.722495431882,-516.4517107042309,-484.18583520323784,-451.9248636472668,-419.6536117884986,-387.3905256848884,-355.12357890772586,-322.85894224044495,-290.59078656841484,-258.31877153242215,-226.04832808998708,-193.78339034346905,-161.51850182146094,-129.24393080794115,-96.97832067759748,-64.70736364457278,-32.43766707721589
5925.0,-641.8576547683789,-609.7875142091553,-577.7166541683018,-545.6389241289993,-513.5608626077784,-481.48771031321564,-449.41946196367485,-417.3409333113368,-385.27057041415674,-353.1963468434243,-321.12443338257356,-289.0490009169737,-256.9697090874111,-224.8919888514062,-192.81977431131833,-160.74760899574034,-128.66576118865072,-96.59287426473718,-64.51464043814262,-32.43766707721589
5950.0,-638.1172785714487,-606.2439999173266,-574.370001781575,-542.4891336473739,-510.6079340312546,-478.73164364179337,-446.86025719735414,-414.9785904501177,-383.10508945803923,-351.22772779240836,-319.3526762366592,-287.4741056761609,-255.5916757516999,-223.71081742079662,-191.83546478581033,-159.96016137533394,-128.0751754733459,-96.19915045453398,-64.31777853304102,-32.43766707721589
