x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
850.0,-85.11775476407266,-83.11775476407266,-81.11775476407266,-79.11775476407266,-77.11775476407264,-75.11775476407266,-73.11775476407266,-71.11775476407266,-69.11775476407266,-67.11775476407266,-62.56018393311368,-57.464119685120025,-54.83988114326377,-52.83988114326377,-50.83988114326376,-48.83988114326376,-46.83988114326376,-44.83988114326377,-42.83988114326377,-40.839881143263774,-38.839881143263774,-36.839881143263774,-34.83988114326378,-32.83988114326378,-30.83988114326378,-28.839881143263785,-26.83988114326378,-24.839881143263778,-22.839881143263778,-20.839881143263774,-18.839881143263778,-16.839881143263778,-14.83988114326378,-12.839881143263781,-10.839881143263781,-8.839881143263781,-6.839881143263781,-4.8398811432637805,-2.8398811432637787,-0.8398811432637783,1.1601188567362217,3.1601188567362217,5.160118856736217,7.160118856736217,9.160118856736217,11.160118856736213,13.160118856736213,15.160118856736213,17.160118856736215,19.160118856736215
900.0,-89.72759001017543,-87.72759001017543,-85.72759001017543,-83.72759001017543,-81.72759001017545,-79.72759001017545,-77.72759001017546,-75.72759001017546,-73.72759001017546,-71.72759001017546,-66.28909327160471,-61.15023378359501,-58.45107447658547,-56.45107447658546,-54.45107447658546,-52.45107447658546,-50.45107447658546,-48.45107447658546,-46.45107447658546,-44.451074476585475,-42.45107447658547,-40.45107447658547,-38.45107447658547,-36.45107447658547,-34.45107447658547,-32.45107447658547,-30.45107447658547,-28.451074476585465,-26.451074476585465,-24.45107447658546,-22.45107447658546,-20.451074476585465,-18.451074476585465,-16.45107447658546,-14.451074476585463,-12.451074476585465,-10.451074476585465,-8.451074476585463,-6.451074476585465,-4.451074476585463,-2.451074476585461,-0.45107447658546285,1.5489255234145376,3.5489255234145376,5.548925523414537,7.548925523414539,9.548925523414539,11.548925523414539,13.54892552341454,15.54892552341454
950.0,-94.52101016174667,-92.52101016174669,-90.52101016174667,-88.52101016174667,-86.52101016174667,-84.52101016174667,-82.52101016174667,-80.52101016174667,-78.52101016174667,-76.52101016174667,-70.16650498205924,-64.98314595015421,-62.2060821875005,-60.2060821875005,-58.2060821875005,-56.20608218750051,-54.20608218750051,-52.20608218750051,-50.20608218750051,-48.20608218750051,-46.2060821875005,-44.20608218750051,-42.20608218750051,-40.206082187500506,-38.2060821875005,-36.2060821875005,-34.2060821875005,-32.2060821875005,-30.206082187500503,-28.206082187500503,-26.206082187500503,-24.206082187500503,-22.2060821875005,-20.2060821875005,-18.2060821875005,-16.2060821875005,-14.206082187500499,-12.206082187500499,-10.206082187500499,-8.206082187500499,-6.206082187500499,-4.206082187500501,-2.206082187500501,-0.20608218750050078,1.7939178124994992,3.793917812499499,5.7939178124995,7.7939178124995,9.793917812499501,11.793917812499501
1000.0,-99.50146242745954,-97.50146242745953,-95.50146242745954,-93.50146242745954,-91.50146242745954,-89.50146242745954,-87.50146242745954,-85.50146242745954,-83.50146242745954,-81.50146242745953,-74.19520752174891,-68.96561264003127,-66.10760470591893,-64.10760470591893,-62.10760470591893,-60.10760470591893,-58.10760470591893,-56.10760470591893,-54.10760470591893,-52.10760470591893,-50.10760470591893,-48.10760470591893,-46.10760470591894,-44.10760470591894,-42.10760470591894,-40.10760470591894,-38.10760470591894,-36.10760470591894,-34.10760470591894,-32.10760470591894,-30.107604705918938,-28.107604705918938,-26.107604705918938,-24.107604705918938,-22.107604705918938,-20.107604705918938,-18.107604705918938,-16.107604705918938,-14.107604705918938,-12.10760470591894,-10.107604705918938,-8.107604705918938,-6.107604705918939,-4.1076047059189404,-2.107604705918942,-0.10760470591894178,1.8923952940810587,3.8923952940810587,5.892395294081059,7.892395294081059
1050.0,-104.67221341404651,-102.67221341404651,-100.67221341404651,-98.67221341404651,-96.67221341404651,-94.67221341404651,-92.67221341404651,-90.6722134140465,-88.6722134140465,-86.16803861202646,-78.37784325850254,-73.10024589562872,-70.15820098412986,-68.15820098412986,-66.15820098412986,-64.15820098412986,-62.158200984129856,-60.15820098412987,-58.158200984129856,-56.158200984129856,-54.158200984129856,-52.158200984129856,-50.158200984129856,-48.158200984129856,-46.158200984129856,-44.158200984129856,-42.158200984129856,-40.158200984129856,-38.15820098412986,-36.15820098412986,-34.15820098412986,-32.15820098412986,-30.15820098412986,-28.15820098412986,-26.158200984129856,-24.15820098412986,-22.158200984129856,-20.158200984129856,-18.158200984129856,-16.158200984129856,-14.15820098412986,-12.15820098412986,-10.158200984129858,-8.158200984129858,-6.1582009841298575,-4.158200984129858,-2.1582009841298593,-0.15820098412985928,1.8417990158701407,3.8417990158701407
1100.0,-110.03633143781352,-108.03633143781352,-106.03633143781353,-104.03633143781353,-102.03633143781353,-100.03633143781353,-98.03633143781352,-96.03633143781352,-94.03633143781352,-90.5275786236154,-82.71689416243733,-77.38949920245942,-74.36027464022297,-72.36027464022297,-70.36027464022297,-68.36027464022297,-66.36027464022297,-64.36027464022297,-62.36027464022296,-60.36027464022297,-58.36027464022297,-56.36027464022297,-54.36027464022297,-52.36027464022297,-50.36027464022296,-48.36027464022296,-46.36027464022297,-44.36027464022297,-42.36027464022297,-40.36027464022297,-38.36027464022297,-36.36027464022297,-34.36027464022297,-32.36027464022296,-30.360274640222965,-28.360274640222965,-26.360274640222972,-24.360274640222972,-22.360274640222972,-20.360274640222972,-18.36027464022297,-16.36027464022297,-14.360274640222968,-12.360274640222968,-10.360274640222968,-8.360274640222968,-6.360274640222969,-4.360274640222969,-2.3602746402229693,-0.3602746402229693
1150.0,-115.59666856452978,-113.59666856452978,-111.59666856452978,-109.59666856452978,-107.59666856452978,-105.59666856452978,-103.59666856452978,-101.59666856452978,-99.59666856452979,-95.0465903370862,-87.21466727797316,-81.83565312789317,-78.71605988872925,-76.71605988872925,-74.71605988872925,-72.71605988872925,-70.71605988872926,-68.71605988872926,-66.71605988872926,-64.71605988872926,-62.71605988872926,-60.71605988872926,-58.71605988872926,-56.71605988872926,-54.71605988872926,-52.71605988872926,-50.71605988872926,-48.71605988872926,-46.71605988872926,-44.71605988872926,-42.71605988872926,-40.71605988872926,-38.716059888729255,-36.716059888729255,-34.71605988872926,-32.71605988872927,-30.716059888729262,-28.716059888729262,-26.71605988872927,-24.716059888729262,-22.716059888729262,-20.716059888729262,-18.716059888729262,-16.716059888729262,-14.716059888729264,-12.716059888729264,-10.716059888729262,-8.716059888729262,-6.716059888729263,-4.716059888729263
1200.0,-121.35584243286614,-119.35584243286614,-117.35584243286614,-115.35584243286614,-113.35584243286614,-111.35584243286614,-109.35584243286614,-107.35584243286614,-105.35584243286614,-99.72720116657682,-91.87328002075792,-86.44080078682316,-83.22760730170006,-81.22760730170009,-79.22760730170009,-77.22760730170009,-75.22760730170009,-73.22760730170009,-71.22760730170008,-69.22760730170008,-67.22760730170009,-65.22760730170009,-63.22760730170008,-61.22760730170008,-59.22760730170008,-57.22760730170008,-55.22760730170008,-53.22760730170008,-51.22760730170008,-49.227607301700075,-47.227607301700075,-45.227607301700075,-43.227607301700075,-41.227607301700075,-39.227607301700075,-37.227607301700075,-35.22760730170009,-33.22760730170009,-31.227607301700083,-29.227607301700083,-27.227607301700083,-25.227607301700083,-23.227607301700086,-21.227607301700086,-19.227607301700083,-17.227607301700083,-15.227607301700083,-13.227607301700083,-11.227607301700083,-9.227607301700083
1250.0,-127.3162179203146,-125.31621792031461,-123.31621792031463,-121.31621792031463,-119.31621792031463,-117.31621792031461,-115.31621792031461,-113.3162179203146,-111.3162179203146,-104.57133310149976,-96.69464534717594,-91.2068331813784,-87.89676944639157,-85.89676944639159,-83.89676944639159,-81.89676944639159,-79.89676944639159,-77.89676944639159,-75.89676944639159,-73.89676944639159,-71.89676944639157,-69.89676944639157,-67.89676944639159,-65.89676944639159,-63.89676944639158,-61.89676944639158,-59.89676944639158,-57.89676944639158,-55.89676944639158,-53.89676944639158,-51.89676944639157,-49.89676944639159,-47.89676944639159,-45.89676944639159,-43.89676944639159,-41.89676944639159,-39.89676944639159,-37.89676944639159,-35.896769446391595,-33.89676944639159,-31.896769446391588,-29.896769446391588,-27.896769446391588,-25.896769446391588,-23.896769446391588,-21.896769446391588,-19.896769446391588,-17.896769446391588,-15.896769446391588,-13.896769446391588
1300.0,-133.47988871417047,-131.47988871417044,-129.47988871417044,-127.47988871417046,-125.47988871417047,-123.47988871417047,-121.47988871417047,-119.47988871417047,-117.47988871417047,-109.58068772886242,-101.68045684706071,-96.13542446472162,-92.72518644857823,-90.72518644857821,-88.72518644857821,-86.72518644857821,-84.72518644857821,-82.72518644857821,-80.72518644857821,-78.72518644857823,-76.72518644857823,-74.72518644857823,-72.72518644857823,-70.72518644857823,-68.72518644857823,-66.72518644857823,-64.72518644857823,-62.72518644857822,-60.49392691184598,-57.87658558596247,-55.87658558596247,-53.87658558596247,-51.87658558596247,-49.87658558596247,-47.87658558596247,-45.87658558596247,-43.87658558596247,-41.87658558596247,-39.87658558596247,-37.87658558596247,-35.87658558596247,-33.87658558596246,-31.876585585962463,-29.876585585962463,-27.876585585962463,-24.902516168552495,-22.902516168552495,-20.902516168552495,-18.902516168552495,-16.902516168552495
