x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
0.0,-30.95270021755559,-28.952700217555588,-26.952700217555584,-24.95270021755558,-22.952700217555577,-20.952700217555574,-18.95270021755557,-16.952700217555567,-14.952700217555563,-12.952700217555563,-10.952700217555563,-8.952700217555565,-6.952700217555569,-4.952700217555572,-2.9527002175555754,-0.9527002175555793,1.047299782444417,3.047299782444413,5.0472997824444095,7.047299782444407,9.047299782444403,11.047299782444398,13.047299782444393,15.047299782444387,17.047299782444384,19.047299782444384,21.047299782444384,23.047299782444384,25.047299782444384,27.047299782444384,29.047299782444384,31.047299782444384,33.047299782444384,35.047299782444384,37.047299782444384,39.047299782444384,41.047299782444384,43.047299782444384,45.047299782444384,47.047299782444384,49.047299782444384,51.047299782444384,53.047299782444384,55.047299782444384,57.047299782444384,59.047299782444384,61.047299782444384,63.047299782444384,65.04729978244438,67.04729978244438
25.0,-31.996075161634728,-29.996075161634728,-27.996075161634725,-25.99607516163472,-23.996075161634717,-21.996075161634717,-19.996075161634714,-17.829135170582056,-15.80826767170047,-13.787400172818886,-11.766532673937302,-9.74566517505572,-7.724797676174139,-5.703930177292559,-3.7039301772925612,-1.703930177292564,0.29606982270743365,2.296069822707431,4.2960698227074285,6.296069822707426,8.296069822707423,10.296069822707423,12.296069822707423,14.296069822707423,16.296069822707423,18.546479809286424,20.567347308168014,22.588214807049603,24.609082305931192,26.62994980481278,28.629949804812792,30.6299498048128,32.62994980481281,34.62994980481281,36.62994980481281,38.62994980481281,40.62994980481281,42.62994980481281,44.62994980481281,46.62994980481281,48.62994980481281,50.62994980481281,52.90122729027333,54.92209478915491,56.94296228803649,58.96382978691807,60.98469728579965,62.984697285799655,64.98469728579965,66.98469728579965
50.0,-33.067006635960894,-31.0670066359609,-29.067006635960905,-27.06700663596091,-25.067006635960915,-23.06700663596092,-21.067006635960926,-18.728717609016073,-16.686431480647972,-14.644145352279864,-12.601859223911756,-10.55957309554365,-8.51728696717554,-6.475000838807433,-4.475000838807428,-2.4750008388074227,-0.4750008388074175,1.5249991611925875,3.524999161192593,5.524999161192598,7.524999161192602,9.524999161192607,11.524999161192612,13.524999161192618,15.524999161192623,18.032432701609878,20.074718829977982,22.117004958346087,24.15929108671419,26.201577215082295,28.201577215082295,30.201577215082295,32.201577215082295,34.201577215082295,36.201577215082295,38.201577215082295,40.201577215082295,42.201577215082295,44.201577215082295,46.201577215082295,48.201577215082295,50.201577215082295,52.75129688386765,54.79358301223576,56.83586914060386,58.878155268971966,60.92044139734007,62.92044139734007,64.92044139734006,66.92044139734006
75.0,-34.1660228051139,-32.1660228051139,-30.16602280511389,-28.166022805113887,-26.166022805113883,-24.16602280511388,-22.166022805113872,-19.651891191104543,-17.58762473935337,-15.5233582876022,-13.459091835851034,-11.39482538409987,-9.330558932348707,-7.266292480597545,-5.26629248059755,-3.2662924805975555,-1.2662924805975595,0.733707519402438,2.733707519402434,4.733707519402429,6.733707519402424,8.73370751940242,10.733707519402415,12.73370751940241,14.733707519402405,17.504904940416395,19.56917139216756,21.633437843918728,23.697704295669894,25.76197074742106,27.76197074742106,29.76197074742106,31.76197074742106,33.76197074742106,35.76197074742106,37.76197074742106,39.76197074742106,41.76197074742106,43.76197074742106,45.76197074742106,47.76197074742106,49.76197074742106,52.59743462018622,54.66170107193739,56.72596752368855,58.79023397543972,60.854500427190885,62.854500427190885,64.85450042719089,66.85450042719089
100.0,-35.29365505926219,-33.293655059262186,-31.293655059262186,-29.29365505926219,-27.29365505926219,-25.293655059262193,-23.293655059262196,-20.59910228458914,-18.512283187755013,-16.425464090920883,-14.338644994086751,-12.251825897252617,-10.165006800418483,-8.07818770358435,-6.078187703584346,-4.078187703584343,-2.078187703584341,-0.07818770358433702,1.9218122964156676,3.9218122964156694,5.9218122964156725,7.921812296415676,9.921812296415679,11.921812296415684,13.921812296415686,16.963641458425247,19.05046055525937,21.137279652093493,23.224098748927616,25.31091784576174,27.310917845761733,29.310917845761722,31.31091784576171,33.31091784576171,35.31091784576171,37.31091784576171,39.31091784576171,41.31091784576171,43.31091784576171,45.31091784576171,47.31091784576171,49.31091784576171,52.43956610460545,54.52638520143958,56.613204298273715,58.70002339510785,60.78684249194198,62.78684249194198,64.78684249194198,66.78684249194198
125.0,-36.45043777799332,-34.45043777799332,-32.45043777799332,-30.450437777993322,-28.450437777993322,-26.450437777993322,-24.450437777993322,-21.570799768323283,-19.460845017114526,-17.35089026590577,-15.240935514697016,-13.130980763488262,-11.021026012279508,-8.911071261070754,-6.911071261070755,-4.911071261070755,-2.911071261070756,-0.9110712610707566,1.0889287389292424,3.0889287389292415,5.088928738929241,7.088928738929241,9.08892873892924,11.08892873892924,13.08892873892924,16.40838575343429,18.518340504643042,20.628295255851796,22.73825000706055,24.848204758269304,26.848204758269304,28.848204758269304,30.848204758269304,32.848204758269304,34.848204758269304,36.848204758269304,38.848204758269304,40.848204758269304,42.848204758269304,44.848204758269304,46.848204758269304,48.848204758269304,52.277616523983106,54.38757127519186,56.497526026400614,58.60748077760937,60.71743552881812,62.71743552881813,64.71743552881813,66.71743552881813
150.0,-37.636908084388864,-35.63690808438886,-33.63690808438886,-31.63690808438885,-29.636908084388853,-27.63690808438886,-25.636908084388864,-22.567434825695543,-20.43375066835888,-18.30006651102222,-16.166382353685556,-14.03269819634889,-11.899014039012224,-9.765329881675555,-7.76532988167555,-5.765329881675546,-3.765329881675541,-1.765329881675538,0.23467011832446683,2.2346701183244697,4.234670118324475,6.234670118324479,8.234670118324484,10.234670118324487,12.234670118324496,15.83888000636445,17.972564163701108,20.106248321037768,22.239932478374424,24.37361663571108,26.373616635711073,28.373616635711063,30.373616635711056,32.373616635711045,34.373616635711045,36.373616635711045,38.373616635711045,40.373616635711045,42.373616635711045,44.373616635711045,46.373616635711045,48.37974066865878,52.111510681087715,54.24519483842438,56.37887899576105,58.512563153097716,60.64624731043438,62.646247310434376,64.64624731043438,66.64624731043438
175.0,-38.853605589277144,-36.85360558927715,-34.85360558927715,-32.85360558927716,-30.85360558927716,-28.853605589277162,-26.853605589277166,-23.589460729801715,-21.43144262236729,-19.27342451493286,-17.115406407498433,-14.957388300064002,-12.799370192629569,-10.641352085195136,-8.64135208519513,-6.641352085195126,-4.641352085195122,-2.641352085195118,-0.6413520851951157,1.3586479148048891,3.3586479148048913,5.358647914804894,7.3586479148049,9.358647914804903,11.358647914804909,15.254865204018072,17.412883311452504,19.570901418886933,21.728919526321363,23.886937633755792,25.886937633755792,27.886937633755792,29.886937633755792,31.886937633755792,33.88693763375579,35.88693763375579,37.88693763375579,39.88693763375579,41.88693763375579,43.88693763375579,45.88693763375579,48.18506906787668,51.94117303040338,54.099191137837806,56.257209245272236,58.415227352706665,60.573245460141095,62.573245460141095,64.57324546014108,66.57324546014108
200.0,-40.10107212560031,-38.10107212560031,-36.10107212560031,-34.101072125600304,-32.101072125600304,-30.101072125600307,-28.101072125600304,-24.63733262031315,-22.45436518215225,-20.271397743991358,-18.08843030583046,-15.905462867669568,-13.722495429508674,-11.53952799134778,-9.53952799134778,-7.539527991347781,-5.539527991347782,-3.5395279913477857,-1.5395279913477868,0.46047200865221116,2.46047200865221,4.460472008652208,6.460472008652205,8.460472008652204,10.460472008652204,14.65608126658293,16.839048704743824,19.022016142904718,21.204983581065612,23.387951019226506,25.387951019226506,27.387951019226506,29.387951019226506,31.387951019226506,33.387951019226506,35.387951019226506,37.387951019226506,39.387951019226506,41.387951019226506,43.387951019226506,45.387951019226506,47.98547442206497,51.76652771531813,53.94949515347902,56.132462591639914,58.31543002980081,60.4983974679617,62.498397467961695,64.4983974679617,66.4983974679617
225.0,-41.379851472844294,-39.37985147284429,-37.37985147284428,-35.37985147284427,-33.379851472844265,-31.379851472844265,-29.379851472844265,-25.711507271998073,-23.5029642468923,-21.294421221786525,-19.085878196680753,-16.87733517157498,-14.668792146469206,-12.460249121363434,-10.460249121363434,-8.460249121363434,-6.460249121363432,-4.4602491213634305,-2.460249121363429,-0.46024912136342677,1.5397508786365748,3.5397508786365766,5.539750878636579,7.539750878636581,9.539750878636582,14.042267179905839,16.250810205011607,18.459353230117372,20.66789625522314,22.876439280328906,24.8764392803289,26.87643928032889,28.87643928032888,30.876439280328874,32.87643928032887,34.87643928032887,36.87643928032887,38.87643928032887,40.87643928032887,42.87643928032887,44.87643928032887,47.78086972650591,51.58749860670395,53.79604163180973,56.004584656915505,58.21312768202128,60.421670707127056,62.42167070712705,64.42167070712705,66.42167070712705
