x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,y101,y102,y103,y104,y105,y106,y107,y108,y109,y110,y111,y112,y113,y114,y115,y116,y117,y118,y119,y120,y121,y122,y123,y124,y125,y126,y127,y128,y129,y130,y131,y132,y133,y134,y135,y136,y137,y138,y139,y140,y141,y142,y143,y144,y145,y146,y147,y148,y149,y150,y151,y152,y153,y154,y155,y156,y157,y158,y159,y160,y161,y162,y163,y164,y165,y166,y167,y168,y169,y170,y171,y172,y173,y174,y175,y176,y177,y178,y179,y180,y181,y182,y183,y184,y185,y186,y187,y188,y189,y190,y191,y192,y193,y194,y195,y196,y197,y198,y199,y200
0.0,-150.99753807148326,-149.79753807148327,-148.5975380714833,-147.3975380714833,-146.19753807148328,-144.99753807148326,-143.79753807148325,-142.59753807148323,-141.39753807148324,-140.19753807148325,-138.99753807148326,-137.79753807148333,-136.5975380714833,-135.39753807148332,-134.19753807148334,-132.9975380714833,-131.7975380714833,-130.5975380714833,-129.3975380714833,-128.19753807148328,-126.9975380714833,-125.79753807148332,-124.5975380714833,-123.39753807148331,-122.19753807148332,-120.99753807148333,-119.79753807148332,-118.59753807148333,-117.39753807148331,-116.19753807148332,-114.99753807148333,-113.79753807148332,-112.59753807148333,-111.39753807148334,-110.19753807148335,-108.99753807148335,-107.79753807148334,-106.59753807148334,-105.39753807148332,-104.19753807148331,-102.9975380714833,-101.7975380714833,-100.59753807148331,-99.39753807148331,-98.19753807148331,-96.99753807148332,-95.79753807148332,-94.59753807148334,-93.39753807148334,-92.19753807148335,-90.99753807148333,-89.79753807148333,-88.59753807148331,-87.39753807148331,-86.19753807148331,-84.9975380714833,-83.79753807148332,-82.59753807148331,-81.39753807148331,-80.19753807148332,-78.99753807148333,-77.79753807148334,-76.59753807148331,-75.39753807148331,-74.19753807148331,-72.9975380714833,-71.7975380714833,-70.5975380714833,-69.39753807148332,-68.19753807148331,-66.9975380714833,-65.7975380714833,-64.59753807148336,-63.39753807148331,-62.197538071483294,-60.997538071483305,-59.7975380714833,-58.5975380714833,-57.3975380714833,-56.19753807148331,-54.997538071483305,-53.7975380714833,-52.5975380714833,-51.3975380714833,-50.19753807148331,-48.997538071483305,-47.7975380714833,-46.5975380714833,-45.39753807148331,-44.19753807148331,-42.99753807148331,-41.7975380714833,-40.5975380714833,-39.39753807148331,-38.19753807148331,-36.997538071483305,-35.79753807148331,-34.5975380714833,-33.39753807148331,-32.197538071483315,-30.997538071483298,-29.7975380714833,-28.5975380714833,-27.397538071483297,-26.1975380714833,-24.9975380714833,-23.797538071483306,-22.597538071483307,-21.397538071483307,-20.19753807148331,-18.997538071483312,-17.797538071483313,-16.597538071483307,-15.397538071483305,-14.197538071483306,-12.99753807148331,-11.79753807148331,-10.597538071483305,-9.397538071483309,-8.19753807148331,-6.997538071483306,-5.797538071483304,-4.597538071483307,-3.39753807148331,-2.19753807148331,-0.9975380714833131,0.20246192851668793,1.4024619285166842,2.6024619285166835,3.802461928516679,5.002461928516677,6.202461928516682,7.402461928516682,8.602461928516682,9.802461928516683,11.002461928516682,12.202461928516684,13.402461928516685,14.60246192851668,15.802461928516676,17.002461928516674,18.202461928516673,19.402461928516672,20.602461928516675,21.802461928516667,23.002461928516666,24.20246192851667,25.402461928516683,26.602461928516675,27.802461928516678,29.002461928516684,30.202461928516684,31.402461928516686,32.60246192851669,33.80246192851669,35.002461928516695,36.2024619285167,37.4024619285167,38.6024619285167,39.802461928516706,41.00246192851671,42.20246192851671,43.402461928516715,44.60246192851672,45.80246192851672,47.00246192851672,48.202461928516726,49.40246192851673,50.60246192851673,51.802461928516735,53.00246192851674,54.20246192851674,55.40246192851674,56.602461928516746,57.80246192851675,59.00246192851675,60.202461928516755,61.40246192851676,62.60246192851676,63.80246192851677,65.00246192851677,66.20246192851677,67.40246192851677,68.60246192851677,69.80246192851678,71.00246192851678,72.20246192851678,73.40246192851679,74.60246192851679,75.80246192851679,77.0024619285168,78.2024619285168,79.4024619285168,80.6024619285168,81.8024619285168,83.00246192851681,84.20246192851681,85.40246192851681,86.60246192851682,87.80246192851682
100.0,-158.7688757394012,-157.56887573940122,-156.3688757394012,-155.16887573940122,-153.96887573940123,-152.76887573940124,-151.5688757394012,-150.36887573940123,-149.16887573940124,-147.96887573940123,-146.7688757394012,-145.56887573940122,-144.36887573940123,-143.16887573940122,-141.9688757394012,-140.76887573940124,-139.56887573940122,-138.3688757394012,-137.1688757394012,-135.9688757394012,-134.76887573940118,-133.5688757394012,-132.36887573940118,-131.1688757394012,-129.9688757394012,-128.7688757394012,-127.56887573940121,-126.3688757394012,-125.16887573940122,-123.96887573940121,-122.76887573940122,-121.56887573940122,-120.36887573940122,-119.16887573940123,-117.96887573940123,-116.76887573940122,-115.56887573940122,-114.36887573940122,-113.16887573940122,-111.96887573940121,-110.76887573940121,-109.56887573940122,-108.36887573940122,-107.1688757394012,-105.96887573940121,-104.76887573940121,-103.56887573940121,-102.36887573940122,-101.16887573940122,-99.96887573940123,-98.76887573940122,-97.56887573940124,-96.36887573940123,-95.16887573940123,-93.96887573940124,-92.76887573940124,-91.56887573940124,-90.36887573940123,-89.16887573940123,-87.96887573940123,-86.76887573940122,-85.56887573940122,-84.36887573940123,-83.16887573940123,-81.96887573940121,-80.76887573940122,-79.56887573940122,-78.36887573940123,-77.16887573940123,-75.96887573940124,-74.76887573940124,-72.66088387132244,-67.72208443736325,-66.47287898278246,-65.22406404768246,-63.975639632063285,-62.77563963206328,-61.57563963206329,-60.37563963206329,-59.17563963206329,-57.9756396320633,-56.775639632063296,-55.57563963206329,-54.37563963206329,-53.17563963206329,-51.975639632063285,-50.77563963206328,-49.575639632063286,-48.37563963206329,-46.53870235887867,-45.29613573547148,-44.0539596315451,-42.8121740470995,-41.5707789821347,-40.32977443665071,-39.08916041064753,-37.848936904125146,-36.64893690412516,-35.44893690412515,-34.248936904125145,-33.04893690412515,-31.848936904125136,-30.648936904125133,-29.44893690412513,-28.248936904125134,-27.04893690412514,-25.848936904125143,-24.64893690412514,-22.99671534535886,-21.76156859208687,-20.52681235829568,-19.292446643985294,-18.058471449155704,-16.82488677380691,-15.591692617938923,-14.358888981551734,-13.126475864645348,-11.926475864645349,-10.72647586464535,-9.52647586464535,-8.326475864645346,-7.126475864645346,-5.926475864645341,-4.726475864645342,-3.526475864645342,-2.326475864645345,-1.126475864645344,0.40429413559215954,1.6320210187289466,2.859357382384933,4.086303226560131,5.312858551254522,6.539023356468115,7.764797642200913,8.990181408452907,10.215174655224095,11.439777382514476,12.66398959032408,13.863989590324083,15.063989590324077,16.263989590324083,17.46398959032408,18.663989590324075,19.863989590324078,21.063989590324073,22.26398959032407,23.664326083974412,24.884633096976014,26.10454959049682,27.324075564536823,28.543211019096017,29.761955954174407,30.980310369772017,32.198274265888806,33.4158476425248,34.633030499680004,35.8498228373544,37.066224655548,38.266224655548,39.466224655548004,40.66622465554801,41.86622465554801,43.06622465554801,44.266224655548015,45.46622465554802,46.78338049978798,47.99626764265438,49.208764266039985,50.42087036994479,51.632585954368786,52.84391101931198,54.05484556477438,55.26538959075598,56.47554309725678,57.68530608427678,58.894678551815986,60.10366049987439,61.312251928451985,62.52045283754879,63.72045283754879,64.9204528375488,66.1204528375488,67.3204528375488,68.5555995908208,69.7614573830328,70.96692465576402,72.17200140901443,73.37668764278402,74.58098335707281,75.78488855188081,76.98840322720801,78.1915273830544,79.39426101942,80.5966041363048,81.7985567337088,83.000118811632,84.2012903700744,85.40207140903601,86.60246192851682,87.80246192851682
200.0,-166.86978325603422,-165.66978325603424,-164.46978325603425,-163.26978325603426,-162.06978325603427,-160.86978325603422,-159.66978325603424,-158.46978325603425,-157.26978325603426,-156.06978325603427,-154.86978325603422,-153.66978325603424,-152.46978325603422,-151.26978325603426,-150.06978325603424,-148.86978325603425,-147.66978325603424,-146.46978325603425,-145.26978325603426,-144.06978325603427,-142.86978325603425,-141.66978325603426,-140.46978325603428,-139.26978325603423,-138.06978325603427,-136.86978325603428,-135.66978325603426,-134.46978325603428,-133.26978325603426,-132.06978325603427,-130.86978325603428,-129.66978325603424,-128.46978325603428,-127.26978325603429,-126.06978325603427,-124.86978325603425,-123.66978325603426,-122.46978325603428,-121.26978325603426,-120.06978325603427,-118.86978325603425,-117.66978325603426,-116.46978325603425,-115.26978325603426,-114.06978325603424,-112.86978325603425,-111.66978325603426,-110.46978325603425,-109.26978325603426,-108.06978325603427,-106.86978325603425,-105.66978325603424,-104.46978325603425,-103.26978325603426,-102.06978325603424,-100.86978325603425,-99.66978325603424,-98.46978325603425,-97.26978325603423,-96.06978325603424,-94.86978325603425,-93.66978325603424,-92.46978325603425,-91.26978325603423,-90.06978325603424,-88.86978325603425,-87.66978325603425,-86.46978325603426,-85.26978325603426,-84.06978325603427,-82.86978325603427,-75.96963644897035,-70.97913775598542,-69.67864012315862,-68.37894009059234,-67.08003765828659,-65.8800376582866,-64.6800376582866,-63.4800376582866,-62.280037658286595,-61.08003765828659,-59.8800376582866,-58.6800376582866,-57.4800376582866,-56.280037658286595,-55.08003765828659,-53.88003765828659,-52.68003765828659,-51.480037658286584,-48.97915163336182,-47.69221320496403,-46.40607237682676,-45.12072914895002,-43.836183521333815,-42.55243549397814,-41.26948506688299,-39.987332240048374,-38.787332240048364,-37.58733224004837,-36.38733224004838,-35.187332240048384,-33.987332240048396,-32.78733224004841,-31.587332240048436,-30.387332240048433,-29.187332240048438,-27.987332240048445,-26.78733224004845,-24.6637111383545,-23.39192711490679,-22.120940691719603,-20.850751868792937,-19.5813606461268,-18.31276702372119,-17.044971001576112,-15.777972579691578,-14.511771758067574,-13.311771758067577,-12.111771758067576,-10.91177175806758,-9.711771758067583,-8.511771758067574,-7.311771758067571,-6.111771758067567,-4.911771758067571,-3.7117717580675746,-2.511771758067577,-0.6362043373985008,0.6204252810991446,1.8762572993362545,3.131291717312841,4.385528535028898,5.638967752484429,6.89160936967943,8.143453386613892,9.394499803287827,10.644748619701224,11.894199835854085,13.094199835854075,14.294199835854064,15.494199835854062,16.69419983585406,17.89419983585406,19.094199835854063,20.294199835854062,21.49419983585406,23.103368769506034,24.3448439830536,25.585521596340634,26.825401609367155,28.064484022133144,29.30276883463861,30.540256046883542,31.77694565886796,33.012837670591836,34.24793208205517,35.482228893257975,36.715728104200245,37.91572810420025,39.11572810420025,40.315728104200254,41.51572810420026,42.71572810420026,43.91572810420026,45.115728104200265,46.55500818235932,47.78132899095682,49.006852199293796,50.231577807370236,51.45550581518614,52.67863622274152,53.900969030036364,55.12250423707068,56.34324184384447,57.56318185035772,58.78232425661045,60.00066906260265,61.21821626833432,62.43496587380545,63.634965873805456,64.83496587380546,66.03496587380546,67.23496587380546,68.5067498972532,69.71871390116117,70.92988030480859,72.14024910819549,73.34982031132185,74.55859391418768,75.76656991679297,76.97374831913774,78.18012912122198,79.3857123230457,80.59049792460887,81.79448592591152,82.99767632695364,84.20006912773523,85.40166432825629,86.60246192851682,87.80246192851682
300.0,-175.31030671995285,-174.1103067199528,-172.9103067199528,-171.71030671995283,-170.5103067199528,-169.31030671995282,-168.11030671995283,-166.9103067199528,-165.71030671995283,-164.51030671995284,-163.31030671995282,-162.11030671995283,-160.9103067199528,-159.71030671995283,-157.31063081236232,-156.1106308123623,-154.9106308123623,-153.7106308123623,-152.5106308123623,-151.31063081236226,-150.1106308123623,-148.91063081236229,-147.71063081236227,-146.5106308123623,-145.3106308123623,-144.1106308123623,-142.9106308123623,-141.71063081236227,-140.51063081236228,-139.3106308123623,-138.1106308123623,-136.91063081236229,-135.7106308123623,-134.5106308123623,-133.3106308123623,-132.11063081236227,-130.91063081236229,-129.71063081236233,-128.5106308123623,-127.3106308123623,-126.11063081236229,-124.9106308123623,-123.71063081236231,-122.5106308123623,-121.3106308123623,-120.11063081236232,-118.91063081236233,-117.71063081236231,-116.51063081236232,-115.3106308123623,-114.11063081236232,-112.9106308123623,-111.71063081236231,-110.51063081236232,-109.17332804457295,-107.01606549197759,-105.81606549197757,-104.61606549197758,-103.41606549197756,-102.21606549197757,-101.01606549197759,-99.81606549197757,-98.61606549197758,-97.41606549197759,-96.21606549197757,-95.01606549197759,-93.8160654919776,-92.61606549197758,-91.41606549197759,-90.2160654919776,-89.01606549197759,-79.41710251503716,-74.37273716476994,-73.01879702156859,-71.66607862553549,-70.31458197667065,-69.11458197667065,-67.91458197667068,-66.71458197667066,-65.51458197667066,-64.31458197667065,-63.11458197667066,-61.914581976670654,-60.714581976670665,-59.514581976670655,-58.31458197667065,-57.11458197667066,-55.914581976670654,-54.71458197667065,-51.52191234523076,-50.1887419038899,-48.8567932097173,-47.52606626271297,-46.19656106287691,-44.868277610209105,-43.54121590470957,-42.215375946378295,-41.01537594637829,-39.81537594637829,-38.615375946378286,-37.41537594637828,-36.21537594637828,-35.015375946378285,-33.815375946378275,-32.61537594637828,-31.415375946378283,-30.215375946378284,-29.01537594637829,-26.400592725527655,-25.09063548038382,-23.78189998240825,-22.474386231600946,-21.168094227961912,-19.863023971491145,-18.55917546218864,-17.256548700054395,-15.955143685088425,-14.755143685088427,-13.555143685088423,-12.35514368508842,-11.155143685088415,-9.955143685088416,-8.755143685088429,-7.555143685088427,-6.35514368508843,-5.155143685088431,-3.9551436850884345,-1.7203238335681448,-0.4335797846213415,0.8519425171571994,2.1362430717674683,3.4193218792094724,4.701178939483213,5.981814252588689,7.261227818525902,8.539419637294841,9.816389708895521,11.092138033327942,12.292138033327944,13.492138033327947,14.69213803332794,15.89213803332794,17.092138033327945,18.292138033327944,19.492138033327947,20.692138033327954,22.518894330647786,23.782425183397553,25.044734288979065,26.305821647392307,27.565687258637283,28.824331122713996,30.081753239622447,31.33795360936263,32.59293223193455,33.84668910733821,35.0992242355736,36.35053761664072,37.550537616640725,38.75053761664073,39.95053761664073,41.15053761664073,42.350537616640736,43.55053761664074,44.75053761664074,46.31706176712018,47.55737942367292,48.7964753330574,50.03434949527362,51.27100191032156,52.506432578201235,53.74064149891265,54.9736286724558,56.20539409883069,57.435937778037314,58.665259710075674,59.89335989494577,61.120238332647595,62.34589502318117,63.545895023181174,64.74589502318118,65.94589502318118,67.14589502318118,68.45585226832503,69.67417847584902,70.89128293620473,72.10716564939219,73.32182661541135,74.53526583426226,75.74748330594491,76.95847903045929,78.1682530078054,79.37680523798326,80.58413572099285,81.79024445683417,82.99513144550723,84.19879668701202,85.40124018134856,86.60246192851682,87.80246192851682
400.0,-184.10058117416585,-182.90058117416584,-181.70058117416588,-180.50058117416586,-179.3005811741659,-178.10058117416588,-176.90058117416586,-175.70058117416588,-174.5005811741659,-173.30058117416587,-172.10058117416588,-170.90058117416586,-169.70058117416585,-167.5198273372748,-164.82874494355354,-163.62874494355358,-162.42874494355357,-161.22874494355358,-160.0287449435536,-158.82874494355357,-157.62874494355356,-156.42874494355357,-155.22874494355355,-154.02874494355353,-152.82874494355352,-151.6287449435535,-150.42874494355354,-149.22874494355355,-148.0287449435536,-146.82874494355357,-145.62874494355358,-144.42874494355357,-143.22874494355358,-142.02874494355356,-140.82874494355352,-139.62874494355353,-138.4287449435536,-137.2287449435536,-136.02874494355362,-134.8287449435536,-133.62874494355358,-132.42874494355354,-131.22874494355358,-130.0287449435536,-128.82874494355357,-127.6287449435536,-126.4287449435536,-125.22874494355361,-124.0287449435536,-122.8287449435536,-121.6287449435536,-120.4287449435536,-119.2287449435536,-118.02874494355359,-113.78490921552694,-111.56403864678046,-110.36403864678047,-109.16403864678045,-107.96403864678047,-106.76403864678046,-105.56403864678049,-104.36403864678049,-103.16403864678048,-101.96403864678048,-100.76403864678048,-99.56403864678047,-98.36403864678049,-97.1640386467805,-95.9640386467805,-94.76403864678049,-93.08383432075986,-83.00742164889867,-77.90695756216485,-76.49736040483131,-75.08942671700038,-73.68315649867209,-72.48315649867212,-71.2831564986721,-70.0831564986721,-68.88315649867211,-67.68315649867209,-66.4831564986721,-65.28315649867208,-64.0831564986721,-62.88315649867211,-61.683156498672105,-60.48315649867211,-59.283156498672106,-58.08315649867211,-54.17003773985426,-52.7887195640657,-51.40906485777978,-50.03107362099652,-48.654745853715895,-47.28008155593792,-45.90708072766259,-44.53574336888991,-43.33574336888991,-42.13574336888991,-40.93574336888991,-39.73574336888991,-38.53574336888991,-37.33574336888991,-36.135743368889905,-34.93574336888991,-33.73574336888991,-32.53574336888991,-31.335743368889908,-28.209445684824264,-26.859733429586,-25.511684643850387,-24.16529932761742,-22.820577480887096,-21.477519103659425,-20.1361241959344,-18.796392757712024,-17.458324788992297,-16.258324788992294,-15.058324788992294,-13.858324788992295,-12.658324788992296,-11.458324788992297,-10.258324788992297,-9.058324788992296,-7.858324788992296,-6.6583247889922985,-5.458324788992296,-2.849366120249979,-1.531259785562017,-0.21481692037670297,1.0999624753059614,2.413078401485985,3.724530858163357,5.034319845338083,6.342445363010159,7.648907411179588,8.953705989846371,10.256841099010508,11.456841099010509,12.656841099010508,13.856841099010506,15.056841099010505,16.256841099010504,17.456841099010504,18.656841099010506,19.85684109901051,21.910200953868603,23.196701368006263,24.481538312641284,25.764711787773656,27.04622179340338,28.326068329530454,29.604251396154886,30.880770993276673,32.15562712089581,33.4288197790123,34.70034896762614,35.97021468673733,37.17021468673733,38.370214686737334,39.57021468673734,40.77021468673734,41.97021468673734,43.170214686737346,44.37021468673735,46.06925553753156,47.324150031118926,48.577381055203645,49.82894860978572,51.07885269486514,52.32709331044192,53.57367045651604,54.81858413308752,56.06183434015635,57.30342107772254,58.54334434578608,59.78160414434697,61.018200473405216,62.253133332960815,63.453133332960824,64.65313333296083,65.85313333296084,67.05313333296084,68.40284558819914,69.62779763073885,70.85108620377592,72.07271130731034,73.2926729413421,74.51097110587122,75.72760580089769,76.94257702642152,78.1558847824427,79.36752906896123,80.57750988597712,81.78582723349035,82.99248111150094,84.19747152000888,85.40079845901417,86.60246192851682,87.80246192851682
500.0,-193.25081845743924,-192.05081845743922,-190.8508184574392,-189.65081845743924,-188.45081845743925,-187.25081845743924,-186.05081845743925,-184.85081845743923,-183.65081845743924,-182.4508184574392,-181.25081845743924,-180.05081845743922,-178.85081845743923,-175.43087419449688,-172.65472678080542,-171.45472678080546,-170.25472678080544,-169.05472678080545,-167.85472678080546,-166.65472678080542,-165.45472678080543,-164.25472678080547,-163.05472678080545,-161.85472678080546,-160.65472678080548,-159.45472678080546,-158.25472678080544,-157.05472678080548,-155.85472678080546,-154.65472678080545,-153.45472678080546,-152.25472678080544,-151.05472678080548,-149.85472678080544,-148.65472678080545,-147.45472678080546,-146.25472678080547,-145.05472678080548,-143.85472678080544,-142.65472678080545,-141.45472678080546,-140.25472678080544,-139.05472678080545,-137.85472678080544,-136.65472678080545,-135.45472678080546,-134.25472678080544,-133.05472678080548,-131.85472678080546,-130.65472678080548,-129.45472678080552,-128.2547267808055,-127.0547267808055,-123.2203690562583,-118.58533520735477,-116.29825186630724,-115.09825186630724,-113.89825186630723,-112.69825186630723,-111.49825186630724,-110.29825186630724,-109.09825186630725,-107.89825186630725,-106.69825186630725,-105.49825186630726,-104.29825186630725,-103.09825186630725,-101.89825186630725,-100.69825186630726,-99.49825186630726,-96.88003326602141,-86.74476479655927,-81.58590472314327,-80.11837139004626,-78.65296133737067,-77.18967456511646,-75.98967456511647,-74.78967456511646,-73.58967456511645,-72.38967456511645,-71.18967456511645,-69.98967456511643,-68.78967456511644,-67.58967456511644,-66.38967456511645,-65.18967456511645,-63.98967456511645,-62.789674565116464,-61.58967456511646,-56.92660419780518,-55.49516663187206,-54.06585234636034,-52.63866134127003,-51.21359361660112,-49.79064917235362,-48.36982800852751,-46.951130125122816,-45.75113012512281,-44.55113012512281,-43.35113012512281,-42.15113012512282,-40.95113012512282,-39.751130125122835,-38.551130125122825,-37.351130125122815,-36.151130125122805,-34.95113012512281,-33.75113012512282,-30.09237139713604,-28.70127615920962,-27.312304201704585,-25.925455524620958,-24.54073012795874,-23.158128011717928,-21.777649175898517,-20.399293620500522,-19.02306134552391,-17.823061345523914,-16.623061345523922,-15.423061345523914,-14.223061345523915,-13.023061345523915,-11.823061345523913,-10.623061345523917,-9.423061345523914,-8.223061345523911,-7.0230613455239075,-4.0246428285940405,-2.6738899186742997,-1.3252602891759597,0.021246059900970688,1.3656291285564992,2.707888916790628,4.048025424603346,5.386038651994659,6.7219285989645625,8.055695265513068,9.387338651640166,10.587338651640161,11.787338651640171,12.98733865164016,14.187338651640163,15.387338651640164,16.58733865164016,17.787338651640155,18.987338651640158,21.276581507820822,22.586992089733883,23.895279391225536,25.20144341229578,26.50548415294461,27.80740161317204,29.107195792978075,30.404866692362706,31.700414311325915,32.99383864986775,34.28513970798816,35.57431748568716,36.77431748568716,37.974317485687166,39.17431748568717,40.37431748568717,41.574317485687175,42.77431748568718,43.97431748568718,45.81130161210863,47.081369866014995,48.349314839499954,49.61513653256351,50.878834945205654,52.140410077426395,53.39986192922573,54.65719050060366,55.912395791560186,57.16547780209531,58.416436532209026,59.66527198190134,60.91198415117225,62.156573040021755,63.35657304002176,64.55657304002176,65.75657304002176,66.95657304002177,68.34766827794823,69.57951748426932,70.80924341016899,72.03684605564726,73.26232542070412,74.48568150533957,75.70691430955361,76.92602383334625,78.14301007671749,79.35787303966733,80.57061272219575,81.78122912430277,82.98972224598839,84.19609208725261,85.40033864809541,86.60246192851682,87.80246192851682
600.0,-202.77129429081518,-201.5712942908152,-200.37129429081517,-199.17129429081518,-197.9712942908152,-196.77129429081518,-195.5712942908152,-194.37129429081517,-193.17129429081518,-191.97129429081514,-190.77129429081518,-189.57129429081516,-188.37129429081517,-183.66201925546338,-180.7973649056325,-179.5973649056325,-178.39736490563251,-177.1973649056325,-175.9973649056325,-174.79736490563252,-173.5973649056325,-172.39736490563251,-171.1973649056325,-169.9973649056325,-168.79736490563252,-167.59736490563253,-166.39736490563251,-165.19736490563253,-163.9973649056325,-162.79736490563255,-161.5973649056325,-160.39736490563251,-159.19736490563253,-157.9973649056325,-156.79736490563255,-155.59736490563253,-154.39736490563251,-153.19736490563253,-151.99736490563254,-150.79736490563252,-149.59736490563253,-148.39736490563251,-147.19736490563255,-145.99736490563254,-144.79736490563252,-143.59736490563256,-142.39736490563254,-141.19736490563253,-139.99736490563257,-138.79736490563255,-137.59736490563256,-136.39736490563257,-135.19736490563253,-128.28440105104647,-123.57999690084446,-121.22402167436948,-120.02402167436948,-118.82402167436948,-117.62402167436949,-116.42402167436948,-115.22402167436948,-114.02402167436948,-112.82402167436949,-111.62402167436947,-110.4240216743695,-109.2240216743695,-108.0240216743695,-106.82402167436949,-105.62402167436947,-104.42402167436948,-100.82983469719488,-90.63332899624167,-85.41371010720563,-83.8858963743596,-82.36068433780602,-80.83807399754485,-79.63807399754484,-78.43807399754485,-77.23807399754484,-76.03807399754483,-74.83807399754485,-73.63807399754485,-72.43807399754485,-71.23807399754484,-70.03807399754484,-68.83807399754485,-67.63807399754485,-66.43807399754485,-65.23807399754484,-59.79470734459357,-58.31112244871884,-56.83013924913654,-55.35175774584666,-53.87597793884921,-52.402799828144204,-50.93222341373161,-49.46424869561145,-48.26424869561145,-47.06424869561145,-45.86424869561145,-44.664248695611455,-43.46424869561145,-42.26424869561144,-41.064248695611454,-39.86424869561145,-38.664248695611455,-37.46424869561145,-36.26424869561145,-32.05148438897898,-30.61733172266039,-29.18578075263423,-27.7568314789005,-26.330483901459207,-24.90673802031034,-23.485593835453894,-22.06705134688988,-20.651110554618295,-19.451110554618296,-18.251110554618297,-17.051110554618297,-15.8511105546183,-14.651110554618299,-13.4511105546183,-12.251110554618297,-11.051110554618301,-9.851110554618298,-8.6511105546183,-5.247473794931162,-3.862753358168724,-2.4806346176987133,-1.1011175735211365,0.2757977743640157,1.6501114259567475,3.0218233812570356,4.390933640264907,5.757442202980342,7.121349069403351,8.482654239533938,9.682654239533935,10.882654239533935,12.082654239533937,13.282654239533937,14.482654239533936,15.682654239533932,16.882654239533938,18.082654239533944,20.617324437549875,21.952612644756172,23.28529915567004,24.615383970291475,25.942867088620492,27.267748510657075,28.590028236401224,29.909706265852954,31.226782599012253,32.54125723587912,33.85313017645356,35.16240142073557,36.36240142073557,37.562401420735576,38.76240142073558,39.96240142073558,41.162401420735584,42.36240142073559,43.66710695576245,45.54291030846421,46.82876628611436,48.112020567472086,49.392673152537384,50.670724041310244,51.94617323379068,53.21902072997869,54.489266529874264,55.75691063347741,57.021953040788134,58.28439375180643,59.54423276653229,60.80147008496573,62.05610570710674,63.256105707106734,64.45610570710673,65.65610570710673,66.85610570710674,68.29025837342535,69.52928381781179,70.7657075659058,71.99952961770738,73.23074997321652,74.45936863243323,75.68538559535752,76.90880086198938,78.12961443232881,79.34782630637581,80.56343648413038,81.77644496559252,82.98685175076223,84.19465683963952,85.39986023222438,86.60246192851682,87.80246192851682
