x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100
1800.0,-126.57000000000018,-126.42000000000019,-126.27000000000018,-126.12000000000019,-125.97000000000018,-125.82000000000018,-125.67000000000017,-125.52000000000018,-125.37000000000018,-125.22000000000018,-125.07000000000018,-124.92000000000017,-124.77000000000018,-124.62000000000018,-124.47000000000017,-124.32000000000018,-124.17000000000017,-124.02000000000018,-123.87000000000018,-123.72000000000018,-123.57000000000018,-123.42000000000019,-123.27000000000018,-123.12000000000019,-122.97000000000018,-122.82000000000019,-122.67000000000019,-122.5200000000002,-122.37000000000019,-122.2200000000002,-122.07000000000019,-121.9200000000002,-121.7700000000002,-121.6200000000002,-121.4700000000002,-121.3200000000002,-121.1700000000002,-121.02000000000021,-120.8700000000002,-120.72000000000021,-120.5700000000002,-120.42000000000021,-120.27000000000021,-120.12000000000022,-119.97000000000021,-119.82000000000022,-119.67000000000021,-119.52000000000022,-119.37000000000022,-119.22000000000023,-119.07000000000022,-118.92000000000023,-118.77000000000022,-118.62000000000023,-118.47000000000023,-118.32000000000023,-118.17000000000023,-118.02000000000022,-117.87000000000022,-117.72000000000021,-117.5700000000002,-117.4200000000002,-117.2700000000002,-117.12000000000019,-116.97000000000018,-116.82000000000018,-116.67000000000017,-116.52000000000017,-116.37000000000016,-116.22000000000016,-116.07000000000015,-115.92000000000014,-115.77000000000014,-115.62000000000013,-115.47000000000013,-115.32000000000012,-115.17000000000012,-115.02000000000011,-114.8700000000001,-114.7200000000001,-114.57000000000009,-114.42000000000009,-114.27000000000008,-114.12000000000008,-113.97000000000007,-113.82000000000006,-113.67000000000006,-98.77470409782498,-82.71658753462924,-82.56658753462924,-82.41658753462923,-82.26658753462922,-82.11658753462922,-81.96658753462921,-81.8165875346292,-81.6665875346292,-81.5165875346292,-81.36658753462919,-81.21658753462918,-81.06658753462918
1850.0,-129.59666666666655,-129.44666666666654,-129.29666666666654,-129.14666666666653,-128.99666666666653,-128.84666666666652,-128.69666666666654,-128.54666666666654,-128.39666666666653,-128.24666666666653,-128.09666666666652,-127.94666666666653,-127.79666666666652,-127.64666666666653,-127.49666666666653,-127.34666666666654,-127.19666666666653,-127.04666666666654,-126.89666666666653,-126.74666666666654,-126.59666666666654,-126.44666666666654,-126.29666666666654,-126.14666666666655,-125.99666666666654,-125.84666666666655,-125.69666666666654,-125.54666666666655,-125.39666666666655,-125.24666666666656,-125.09666666666655,-124.94666666666656,-124.79666666666655,-124.64666666666656,-124.49666666666656,-124.34666666666656,-124.19666666666656,-124.04666666666657,-123.89666666666656,-123.74666666666657,-123.59666666666656,-123.44666666666657,-123.29666666666657,-123.14666666666658,-122.99666666666657,-122.84666666666658,-122.69666666666657,-122.54666666666658,-122.39666666666658,-122.24666666666658,-122.09666666666658,-121.94666666666659,-121.79666666666658,-121.64666666666659,-121.49666666666658,-121.34666666666658,-121.19666666666657,-121.04666666666657,-120.89666666666656,-120.74666666666656,-120.59666666666655,-120.44666666666654,-120.29666666666654,-120.14666666666653,-119.99666666666653,-119.84666666666652,-119.69666666666652,-119.54666666666651,-119.3966666666665,-119.2466666666665,-119.0966666666665,-118.94666666666649,-118.79666666666648,-118.64666666666648,-118.49666666666647,-118.34666666666647,-118.19666666666646,-118.04666666666645,-117.89666666666645,-117.74666666666644,-117.59666666666644,-117.44666666666643,-117.29666666666643,-117.14666666666642,-116.99666666666641,-116.84666666666641,-116.6966666666664,-99.13790409782493,-83.04952086796253,-82.89952086796252,-82.74952086796252,-82.59952086796251,-82.4495208679625,-82.2995208679625,-82.1495208679625,-81.99952086796249,-81.84952086796248,-81.69952086796248,-81.54952086796247,-81.39952086796247
1900.0,-132.59666666666666,-132.4466666666667,-132.29666666666668,-132.14666666666668,-131.99666666666667,-131.84666666666666,-131.69666666666666,-131.54666666666665,-131.39666666666665,-131.24666666666667,-131.09666666666666,-130.94666666666666,-130.79666666666665,-130.64666666666665,-130.49666666666664,-130.34666666666664,-130.19666666666666,-130.04666666666665,-129.89666666666665,-129.74666666666664,-129.59666666666666,-129.44666666666666,-129.29666666666665,-129.14666666666665,-128.99666666666664,-128.84666666666664,-128.69666666666666,-128.54666666666665,-128.39666666666665,-128.24666666666664,-128.09666666666666,-127.94666666666664,-127.79666666666665,-127.64666666666665,-127.49666666666666,-127.34666666666665,-127.19666666666666,-127.04666666666665,-126.89666666666666,-126.74666666666666,-126.59666666666666,-126.44666666666666,-126.29666666666667,-126.14666666666666,-125.99666666666667,-125.84666666666666,-125.69666666666667,-125.54666666666667,-125.39666666666668,-125.24666666666667,-125.09666666666668,-124.94666666666667,-124.79666666666668,-124.64666666666668,-124.49666666666667,-124.34666666666666,-124.19666666666666,-124.04666666666665,-123.89666666666665,-123.74666666666664,-123.59666666666664,-123.44666666666663,-123.29666666666662,-123.14666666666662,-122.99666666666661,-122.84666666666661,-122.6966666666666,-122.5466666666666,-122.39666666666659,-122.24666666666658,-122.09666666666658,-121.94666666666657,-121.79666666666657,-121.64666666666656,-121.49666666666656,-121.34666666666655,-121.19666666666654,-121.04666666666654,-120.89666666666653,-120.74666666666653,-120.59666666666652,-120.44666666666652,-120.29666666666651,-120.1466666666665,-119.9966666666665,-119.8466666666665,-117.26386297284952,-99.49790409782494,-83.37952086796254,-83.22952086796253,-83.07952086796253,-82.92952086796252,-82.77952086796252,-82.62952086796251,-82.4795208679625,-82.3295208679625,-82.1795208679625,-82.02952086796249,-81.87952086796248,-81.72952086796248
1950.0,-135.57000000000025,-135.42000000000027,-135.27000000000027,-135.12000000000026,-134.97000000000025,-134.82000000000025,-134.67000000000027,-134.52000000000027,-134.37000000000026,-134.22000000000025,-134.07000000000025,-133.92000000000027,-133.77000000000027,-133.62000000000026,-133.47000000000025,-133.32000000000028,-133.17000000000027,-133.02000000000027,-132.87000000000026,-132.72000000000025,-132.57000000000028,-132.42000000000027,-132.27000000000027,-132.12000000000026,-131.97000000000028,-131.82000000000028,-131.67000000000027,-131.52000000000027,-131.37000000000026,-131.22000000000028,-131.07000000000028,-130.92000000000027,-130.77000000000027,-130.6200000000003,-130.47000000000028,-130.32000000000028,-130.17000000000027,-130.02000000000027,-129.8700000000003,-129.72000000000028,-129.57000000000028,-129.42000000000027,-129.2700000000003,-129.1200000000003,-128.97000000000028,-128.82000000000028,-128.67000000000027,-128.5200000000003,-128.3700000000003,-128.22000000000028,-128.07000000000028,-127.9200000000003,-127.7700000000003,-127.62000000000029,-127.47000000000028,-127.32000000000028,-127.17000000000027,-127.02000000000027,-126.87000000000026,-126.72000000000025,-126.57000000000025,-126.42000000000024,-126.27000000000024,-126.12000000000023,-125.97000000000023,-125.82000000000022,-125.67000000000021,-125.52000000000021,-125.3700000000002,-125.2200000000002,-125.07000000000019,-124.92000000000019,-124.77000000000018,-124.62000000000018,-124.47000000000017,-124.32000000000016,-124.17000000000016,-124.02000000000015,-123.87000000000015,-123.72000000000014,-123.57000000000014,-123.42000000000013,-123.27000000000012,-123.12000000000012,-122.97000000000011,-122.8200000000001,-117.65039630618294,-99.85470409782502,-83.70658753462928,-83.55658753462927,-83.40658753462927,-83.25658753462926,-83.10658753462926,-82.95658753462925,-82.80658753462924,-82.65658753462924,-82.50658753462923,-82.35658753462923,-82.20658753462922,-82.05658753462922
2000.0,-138.51666666666668,-138.36666666666667,-138.21666666666667,-138.06666666666666,-137.91666666666666,-137.76666666666668,-137.61666666666667,-137.46666666666667,-137.3166666666667,-137.16666666666669,-137.01666666666668,-136.86666666666667,-136.71666666666667,-136.5666666666667,-136.41666666666669,-136.2666666666667,-136.1166666666667,-135.9666666666667,-135.8166666666667,-135.6666666666667,-135.5166666666667,-135.3666666666667,-135.2166666666667,-135.06666666666672,-134.9166666666667,-134.76666666666674,-134.61666666666673,-134.46666666666673,-134.31666666666672,-134.1666666666667,-134.01666666666674,-133.86666666666673,-133.71666666666673,-133.56666666666672,-133.41666666666674,-133.26666666666674,-133.11666666666673,-132.96666666666675,-132.81666666666675,-132.66666666666674,-132.51666666666674,-132.36666666666676,-132.21666666666675,-132.06666666666678,-131.91666666666677,-131.76666666666677,-131.61666666666676,-131.46666666666675,-131.31666666666678,-131.16666666666677,-131.01666666666677,-130.86666666666676,-130.71666666666678,-130.56666666666678,-130.41666666666677,-130.26666666666677,-130.11666666666676,-129.96666666666675,-129.81666666666675,-129.66666666666674,-129.51666666666674,-129.36666666666673,-129.21666666666673,-129.06666666666672,-128.9166666666667,-128.7666666666667,-128.6166666666667,-128.4666666666667,-128.3166666666667,-128.16666666666669,-128.01666666666668,-127.86666666666669,-127.71666666666668,-127.56666666666668,-127.41666666666667,-127.26666666666667,-127.11666666666666,-126.96666666666665,-126.81666666666665,-126.66666666666664,-126.51666666666664,-126.36666666666663,-126.21666666666663,-126.06666666666662,-125.91666666666661,-125.76666666666661,-118.03346297284958,-100.20830409782499,-84.03072086796259,-83.88072086796258,-83.73072086796257,-83.58072086796257,-83.43072086796256,-83.28072086796256,-83.13072086796255,-82.98072086796255,-82.83072086796254,-82.68072086796253,-82.53072086796253,-82.38072086796252
2050.0,-141.43666666666687,-141.2866666666669,-141.13666666666688,-140.98666666666688,-140.83666666666687,-140.6866666666669,-140.5366666666669,-140.38666666666688,-140.23666666666688,-140.08666666666687,-139.93666666666687,-139.7866666666669,-139.63666666666688,-139.48666666666688,-139.33666666666687,-139.1866666666669,-139.0366666666669,-138.88666666666688,-138.7366666666669,-138.5866666666669,-138.4366666666669,-138.2866666666669,-138.1366666666669,-137.9866666666669,-137.83666666666693,-137.68666666666692,-137.53666666666692,-137.3866666666669,-137.2366666666669,-137.08666666666693,-136.93666666666692,-136.78666666666692,-136.6366666666669,-136.48666666666693,-136.33666666666693,-136.18666666666692,-136.03666666666695,-135.88666666666694,-135.73666666666693,-135.58666666666693,-135.43666666666695,-135.28666666666695,-135.13666666666694,-134.98666666666696,-134.83666666666696,-134.68666666666695,-134.53666666666695,-134.38666666666697,-134.23666666666696,-134.08666666666696,-133.93666666666695,-133.78666666666695,-133.63666666666697,-133.48666666666696,-133.33666666666696,-133.18666666666695,-133.03666666666695,-132.88666666666694,-132.73666666666693,-132.58666666666693,-132.43666666666692,-132.28666666666692,-132.1366666666669,-131.9866666666669,-131.8366666666669,-131.6866666666669,-131.5366666666669,-131.38666666666688,-131.23666666666688,-131.08666666666687,-130.93666666666687,-130.7866666666669,-130.63666666666688,-130.48666666666688,-130.33666666666687,-130.18666666666687,-130.03666666666686,-129.88666666666686,-129.73666666666685,-129.58666666666684,-129.43666666666684,-129.28666666666683,-129.13666666666683,-128.98666666666682,-128.83666666666682,-128.6866666666668,-118.41306297284962,-100.55870409782503,-84.35192086796262,-84.20192086796261,-84.05192086796261,-83.9019208679626,-83.7519208679626,-83.60192086796259,-83.45192086796258,-83.30192086796258,-83.15192086796257,-83.00192086796257,-82.85192086796256,-82.70192086796256
2100.0,-144.3299999999999,-144.1799999999999,-144.02999999999992,-143.8799999999999,-143.7299999999999,-143.57999999999993,-143.42999999999992,-143.27999999999992,-143.1299999999999,-142.9799999999999,-142.8299999999999,-142.67999999999992,-142.52999999999992,-142.37999999999994,-142.22999999999993,-142.07999999999993,-141.92999999999992,-141.77999999999994,-141.62999999999994,-141.47999999999993,-141.32999999999993,-141.17999999999995,-141.02999999999994,-140.87999999999997,-140.72999999999996,-140.57999999999996,-140.42999999999995,-140.27999999999997,-140.12999999999997,-139.97999999999996,-139.82999999999996,-139.67999999999998,-139.52999999999997,-139.38,-139.23,-139.07999999999998,-138.92999999999998,-138.78,-138.63,-138.48,-138.32999999999998,-138.18,-138.03,-137.88000000000002,-137.73000000000002,-137.58,-137.43,-137.28000000000003,-137.13000000000002,-136.98000000000002,-136.83,-136.68,-136.53,-136.38,-136.23,-136.07999999999998,-135.92999999999998,-135.77999999999997,-135.62999999999997,-135.47999999999996,-135.32999999999996,-135.17999999999998,-135.02999999999997,-134.87999999999997,-134.72999999999996,-134.57999999999996,-134.42999999999995,-134.27999999999994,-134.12999999999994,-133.97999999999993,-133.82999999999993,-133.67999999999992,-133.52999999999992,-133.3799999999999,-133.2299999999999,-133.0799999999999,-132.9299999999999,-132.7799999999999,-132.62999999999988,-132.47999999999988,-132.3299999999999,-132.1799999999999,-132.0299999999999,-131.87999999999988,-131.72999999999988,-131.57999999999987,-118.78919630618287,-100.90590409782496,-84.67018753462922,-84.52018753462922,-84.37018753462921,-84.2201875346292,-84.0701875346292,-83.92018753462919,-83.77018753462919,-83.62018753462918,-83.47018753462918,-83.32018753462917,-83.17018753462916,-83.02018753462916
2150.0,-147.1966666666667,-147.04666666666668,-146.8966666666667,-146.7466666666667,-146.5966666666667,-146.4466666666667,-146.29666666666668,-146.1466666666667,-145.9966666666667,-145.8466666666667,-145.6966666666667,-145.54666666666668,-145.39666666666668,-145.2466666666667,-145.0966666666667,-144.9466666666667,-144.7966666666667,-144.6466666666667,-144.4966666666667,-144.3466666666667,-144.19666666666672,-144.0466666666667,-143.8966666666667,-143.7466666666667,-143.5966666666667,-143.44666666666672,-143.2966666666667,-143.1466666666667,-142.99666666666673,-142.84666666666672,-142.69666666666672,-142.5466666666667,-142.39666666666673,-142.24666666666673,-142.09666666666672,-141.94666666666672,-141.7966666666667,-141.64666666666673,-141.49666666666673,-141.34666666666672,-141.19666666666672,-141.04666666666674,-140.89666666666673,-140.74666666666673,-140.59666666666675,-140.44666666666674,-140.29666666666674,-140.14666666666673,-139.99666666666673,-139.84666666666672,-139.69666666666672,-139.5466666666667,-139.3966666666667,-139.2466666666667,-139.0966666666667,-138.9466666666667,-138.79666666666668,-138.64666666666668,-138.49666666666667,-138.34666666666666,-138.19666666666666,-138.04666666666665,-137.89666666666665,-137.74666666666664,-137.59666666666664,-137.44666666666663,-137.29666666666662,-137.14666666666662,-136.9966666666666,-136.8466666666666,-136.6966666666666,-136.5466666666666,-136.3966666666666,-136.24666666666658,-136.09666666666658,-135.94666666666657,-135.79666666666657,-135.64666666666656,-135.49666666666656,-135.34666666666655,-135.19666666666654,-135.04666666666654,-134.89666666666653,-134.74666666666653,-134.59666666666652,-134.44666666666652,-119.16186297284953,-101.24990409782495,-84.98552086796255,-84.83552086796254,-84.68552086796254,-84.53552086796253,-84.38552086796253,-84.23552086796252,-84.08552086796252,-83.93552086796251,-83.7855208679625,-83.6355208679625,-83.48552086796249,-83.33552086796249
2200.0,-150.03666666666692,-149.88666666666694,-149.73666666666693,-149.58666666666693,-149.43666666666692,-149.28666666666692,-149.1366666666669,-148.98666666666693,-148.83666666666693,-148.68666666666692,-148.53666666666692,-148.3866666666669,-148.23666666666693,-148.08666666666693,-147.93666666666692,-147.78666666666692,-147.6366666666669,-147.48666666666693,-147.33666666666693,-147.18666666666692,-147.03666666666692,-146.88666666666694,-146.73666666666693,-146.58666666666693,-146.43666666666692,-146.28666666666692,-146.13666666666694,-145.98666666666693,-145.83666666666693,-145.68666666666692,-145.53666666666695,-145.38666666666694,-145.23666666666693,-145.08666666666693,-144.93666666666692,-144.78666666666695,-144.63666666666694,-144.48666666666693,-144.33666666666693,-144.18666666666695,-144.03666666666695,-143.88666666666694,-143.73666666666693,-143.58666666666693,-143.43666666666695,-143.28666666666695,-143.13666666666694,-142.98666666666693,-142.83666666666693,-142.68666666666692,-142.53666666666692,-142.3866666666669,-142.2366666666669,-142.0866666666669,-141.9366666666669,-141.7866666666669,-141.63666666666688,-141.48666666666688,-141.33666666666687,-141.18666666666687,-141.03666666666686,-140.88666666666686,-140.73666666666685,-140.58666666666684,-140.43666666666684,-140.28666666666683,-140.13666666666683,-139.98666666666682,-139.83666666666682,-139.6866666666668,-139.5366666666668,-139.3866666666668,-139.2366666666668,-139.0866666666668,-138.93666666666678,-138.78666666666678,-138.63666666666677,-138.48666666666676,-138.33666666666676,-138.18666666666675,-138.03666666666675,-137.88666666666674,-137.73666666666674,-137.58666666666673,-137.43666666666672,-137.28666666666672,-119.5310629728496,-101.59070409782501,-85.2979208679626,-85.1479208679626,-84.99792086796259,-84.84792086796259,-84.69792086796258,-84.54792086796257,-84.39792086796257,-84.24792086796256,-84.09792086796256,-83.94792086796255,-83.79792086796255,-83.64792086796254
2250.0,-152.85000000000008,-152.70000000000007,-152.5500000000001,-152.4000000000001,-152.25000000000009,-152.10000000000008,-151.95000000000007,-151.8000000000001,-151.6500000000001,-151.50000000000009,-151.35000000000008,-151.20000000000007,-151.0500000000001,-150.9000000000001,-150.75000000000009,-150.60000000000008,-150.4500000000001,-150.3000000000001,-150.1500000000001,-150.00000000000009,-149.8500000000001,-149.7000000000001,-149.5500000000001,-149.4000000000001,-149.2500000000001,-149.1000000000001,-148.9500000000001,-148.8000000000001,-148.65000000000012,-148.5000000000001,-148.3500000000001,-148.2000000000001,-148.05000000000013,-147.90000000000012,-147.7500000000001,-147.6000000000001,-147.45000000000013,-147.30000000000013,-147.15000000000012,-147.0000000000001,-146.85000000000014,-146.70000000000013,-146.55000000000013,-146.40000000000012,-146.25000000000014,-146.10000000000014,-145.95000000000013,-145.80000000000013,-145.65000000000012,-145.5000000000001,-145.3500000000001,-145.2000000000001,-145.0500000000001,-144.9000000000001,-144.75000000000009,-144.60000000000008,-144.45000000000007,-144.30000000000007,-144.15000000000006,-144.00000000000006,-143.85000000000005,-143.70000000000005,-143.55000000000004,-143.40000000000003,-143.25000000000003,-143.10000000000002,-142.95000000000002,-142.8,-142.65,-142.5,-142.35,-142.2,-142.04999999999998,-141.89999999999998,-141.74999999999997,-141.59999999999997,-141.44999999999996,-141.29999999999995,-141.14999999999995,-140.99999999999994,-140.84999999999994,-140.69999999999993,-140.54999999999993,-140.39999999999992,-140.24999999999991,-140.0999999999999,-119.89679630618288,-101.92830409782496,-85.60738753462923,-85.45738753462922,-85.30738753462921,-85.15738753462921,-85.0073875346292,-84.8573875346292,-84.70738753462919,-84.55738753462919,-84.40738753462918,-84.25738753462917,-84.10738753462917,-83.95738753462916
2300.0,-155.6366666666666,-155.4866666666666,-155.3366666666666,-155.1866666666666,-155.0366666666666,-154.8866666666666,-154.7366666666666,-154.5866666666666,-154.4366666666666,-154.2866666666666,-154.13666666666663,-153.98666666666662,-153.83666666666662,-153.6866666666666,-153.53666666666663,-153.38666666666663,-153.23666666666662,-153.08666666666662,-152.9366666666666,-152.78666666666663,-152.63666666666663,-152.48666666666665,-152.33666666666664,-152.18666666666664,-152.03666666666663,-151.88666666666666,-151.73666666666665,-151.58666666666664,-151.43666666666664,-151.28666666666666,-151.13666666666666,-150.98666666666668,-150.83666666666667,-150.68666666666667,-150.53666666666666,-150.38666666666668,-150.23666666666668,-150.08666666666667,-149.93666666666667,-149.7866666666667,-149.63666666666668,-149.4866666666667,-149.3366666666667,-149.1866666666667,-149.0366666666667,-148.88666666666668,-148.73666666666668,-148.58666666666667,-148.43666666666667,-148.28666666666666,-148.13666666666668,-147.98666666666668,-147.83666666666667,-147.68666666666667,-147.53666666666666,-147.38666666666666,-147.23666666666665,-147.08666666666664,-146.93666666666664,-146.78666666666663,-146.63666666666663,-146.48666666666662,-146.33666666666662,-146.1866666666666,-146.0366666666666,-145.8866666666666,-145.7366666666666,-145.5866666666666,-145.43666666666658,-145.28666666666658,-145.13666666666657,-144.9866666666666,-144.8366666666666,-144.68666666666658,-144.53666666666658,-144.38666666666657,-144.23666666666657,-144.08666666666656,-143.93666666666655,-143.78666666666655,-143.63666666666654,-143.48666666666654,-143.33666666666653,-143.18666666666653,-143.03666666666652,-140.65389929539774,-120.25906297284956,-102.26270409782498,-85.91392086796257,-85.76392086796257,-85.61392086796256,-85.46392086796256,-85.31392086796255,-85.16392086796255,-85.01392086796254,-84.86392086796253,-84.71392086796253,-84.56392086796252,-84.41392086796252,-84.26392086796251
2350.0,-158.39666666666642,-158.2466666666664,-158.0966666666664,-157.9466666666664,-157.7966666666664,-157.64666666666642,-157.4966666666664,-157.3466666666664,-157.1966666666664,-157.04666666666643,-156.89666666666642,-156.7466666666664,-156.5966666666664,-156.4466666666664,-156.29666666666643,-156.14666666666642,-155.9966666666664,-155.84666666666644,-155.69666666666643,-155.54666666666643,-155.39666666666642,-155.24666666666644,-155.09666666666644,-154.94666666666643,-154.79666666666643,-154.64666666666645,-154.49666666666644,-154.34666666666644,-154.19666666666646,-154.04666666666645,-153.89666666666645,-153.74666666666644,-153.59666666666647,-153.44666666666646,-153.29666666666645,-153.14666666666645,-152.99666666666647,-152.84666666666647,-152.69666666666646,-152.54666666666648,-152.39666666666648,-152.24666666666647,-152.09666666666647,-151.9466666666665,-151.79666666666648,-151.64666666666648,-151.49666666666647,-151.34666666666647,-151.19666666666646,-151.04666666666645,-150.89666666666645,-150.74666666666644,-150.59666666666644,-150.44666666666643,-150.29666666666643,-150.14666666666642,-149.9966666666664,-149.8466666666664,-149.6966666666664,-149.5466666666664,-149.3966666666664,-149.24666666666639,-149.09666666666638,-148.94666666666637,-148.79666666666637,-148.64666666666636,-148.49666666666636,-148.34666666666635,-148.19666666666635,-148.04666666666634,-147.89666666666633,-147.74666666666633,-147.59666666666632,-147.44666666666632,-147.2966666666663,-147.1466666666663,-146.9966666666663,-146.8466666666663,-146.6966666666663,-146.54666666666628,-146.39666666666628,-146.24666666666627,-146.09666666666627,-145.94666666666626,-145.79666666666625,-141.04029929539774,-120.61786297284947,-102.59390409782489,-86.21752086796249,-86.06752086796249,-85.91752086796248,-85.76752086796247,-85.61752086796247,-85.46752086796246,-85.31752086796246,-85.16752086796245,-85.01752086796245,-84.86752086796244,-84.71752086796243,-84.56752086796243
2400.0,-161.13000000000014,-160.98000000000013,-160.83000000000015,-160.68000000000015,-160.53000000000014,-160.38000000000014,-160.23000000000016,-160.08000000000015,-159.93000000000015,-159.78000000000014,-159.63000000000014,-159.48000000000016,-159.33000000000015,-159.18000000000015,-159.03000000000014,-158.88000000000014,-158.73000000000016,-158.58000000000015,-158.43000000000018,-158.28000000000017,-158.13000000000017,-157.98000000000016,-157.83000000000018,-157.68000000000018,-157.53000000000017,-157.38000000000017,-157.23000000000016,-157.08000000000018,-156.93000000000018,-156.7800000000002,-156.6300000000002,-156.4800000000002,-156.33000000000018,-156.1800000000002,-156.0300000000002,-155.8800000000002,-155.7300000000002,-155.58000000000018,-155.4300000000002,-155.2800000000002,-155.13000000000022,-154.98000000000022,-154.8300000000002,-154.6800000000002,-154.5300000000002,-154.3800000000002,-154.2300000000002,-154.08000000000018,-153.93000000000018,-153.7800000000002,-153.6300000000002,-153.4800000000002,-153.33000000000018,-153.18000000000018,-153.03000000000017,-152.88000000000017,-152.73000000000016,-152.58000000000015,-152.43000000000015,-152.28000000000014,-152.13000000000014,-151.98000000000013,-151.83000000000013,-151.68000000000012,-151.53000000000011,-151.3800000000001,-151.2300000000001,-151.0800000000001,-150.9300000000001,-150.7800000000001,-150.63000000000008,-150.4800000000001,-150.3300000000001,-150.1800000000001,-150.0300000000001,-149.88000000000008,-149.73000000000008,-149.58000000000007,-149.43000000000006,-149.28000000000006,-149.13000000000005,-148.98000000000005,-148.83000000000004,-148.68000000000004,-148.53000000000003,-141.42296596206447,-120.97319630618296,-102.92190409782503,-86.51818753462929,-86.36818753462929,-86.21818753462928,-86.06818753462927,-85.91818753462927,-85.76818753462926,-85.61818753462926,-85.46818753462925,-85.31818753462925,-85.16818753462924,-85.01818753462923,-84.86818753462923
2450.0,-163.8366666666668,-163.6866666666668,-163.5366666666668,-163.3866666666668,-163.2366666666668,-163.0866666666668,-162.93666666666678,-162.7866666666668,-162.6366666666668,-162.4866666666668,-162.3366666666668,-162.18666666666678,-162.0366666666668,-161.8866666666668,-161.7366666666668,-161.5866666666668,-161.43666666666678,-161.2866666666668,-161.1366666666668,-160.9866666666668,-160.8366666666668,-160.68666666666678,-160.5366666666668,-160.3866666666668,-160.2366666666668,-160.0866666666668,-159.9366666666668,-159.7866666666668,-159.6366666666668,-159.4866666666668,-159.33666666666682,-159.1866666666668,-159.0366666666668,-158.8866666666668,-158.7366666666668,-158.58666666666682,-158.4366666666668,-158.2866666666668,-158.1366666666668,-157.98666666666682,-157.83666666666682,-157.6866666666668,-157.5366666666668,-157.3866666666668,-157.2366666666668,-157.0866666666668,-156.93666666666678,-156.78666666666678,-156.63666666666677,-156.48666666666676,-156.33666666666676,-156.18666666666675,-156.03666666666675,-155.88666666666674,-155.7366666666667,-155.5866666666667,-155.4366666666667,-155.2866666666667,-155.13666666666668,-154.98666666666668,-154.83666666666667,-154.68666666666667,-154.53666666666666,-154.38666666666666,-154.23666666666665,-154.08666666666664,-153.93666666666664,-153.78666666666663,-153.63666666666663,-153.48666666666662,-153.33666666666662,-153.1866666666666,-153.0366666666666,-152.8866666666666,-152.7366666666666,-152.58666666666656,-152.43666666666655,-152.28666666666655,-152.13666666666654,-151.98666666666654,-151.83666666666653,-151.68666666666653,-151.53666666666652,-151.3866666666665,-151.2366666666665,-141.80189929539787,-121.32506297284948,-103.2467040978249,-86.8159208679625,-86.6659208679625,-86.51592086796249,-86.36592086796249,-86.21592086796248,-86.06592086796248,-85.91592086796247,-85.76592086796246,-85.61592086796246,-85.46592086796245,-85.31592086796245,-85.16592086796244
2500.0,-166.5166666666666,-166.3666666666666,-166.2166666666666,-166.0666666666666,-165.9166666666666,-165.7666666666666,-165.6166666666666,-165.46666666666658,-165.3166666666666,-165.1666666666666,-165.0166666666666,-164.8666666666666,-164.71666666666658,-164.5666666666666,-164.4166666666666,-164.26666666666662,-164.11666666666662,-163.9666666666666,-163.8166666666666,-163.6666666666666,-163.51666666666662,-163.36666666666662,-163.2166666666666,-163.0666666666666,-162.91666666666663,-162.76666666666662,-162.61666666666665,-162.46666666666664,-162.31666666666663,-162.16666666666663,-162.01666666666662,-161.86666666666665,-161.71666666666664,-161.56666666666663,-161.41666666666663,-161.26666666666665,-161.11666666666665,-160.96666666666667,-160.81666666666666,-160.66666666666666,-160.51666666666665,-160.36666666666665,-160.21666666666664,-160.06666666666663,-159.91666666666663,-159.76666666666662,-159.61666666666665,-159.46666666666664,-159.31666666666663,-159.16666666666663,-159.01666666666662,-158.86666666666662,-158.7166666666666,-158.5666666666666,-158.4166666666666,-158.2666666666666,-158.1166666666666,-157.96666666666658,-157.81666666666658,-157.66666666666657,-157.51666666666657,-157.36666666666656,-157.21666666666655,-157.06666666666655,-156.91666666666654,-156.76666666666654,-156.61666666666653,-156.46666666666653,-156.31666666666655,-156.16666666666654,-156.01666666666654,-155.86666666666653,-155.71666666666653,-155.56666666666652,-155.41666666666652,-155.2666666666665,-155.1166666666665,-154.9666666666665,-154.8166666666665,-154.6666666666665,-154.51666666666648,-154.36666666666648,-154.21666666666647,-154.06666666666646,-153.91666666666646,-142.17709929539777,-121.67346297284959,-103.568304097825,-87.1107208679626,-86.96072086796259,-86.81072086796259,-86.66072086796258,-86.51072086796258,-86.36072086796257,-86.21072086796256,-86.06072086796256,-85.91072086796255,-85.76072086796255,-85.61072086796254,-85.46072086796254
