x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
7600.0,-320.1680186580545,-318.1680186580545,-316.1680186580545,-314.1680186580545,-312.1680186580545,-303.8771809217287,-293.21557501490895,-282.2571546235404,-271.5278948396115,-261.4602493481808,-252.34793044905987,-244.42664913637466,-237.8606925856396,-232.98833453817969,-230.43444797220818,-228.43444797220818,-226.43444797220818,-224.43444797220818,-222.43444797220818,-220.43444797220818,-218.43444797220818,-216.43444797220818,-208.53420842100923,-196.60476405418336,-184.5841451285813,-173.08181395635287,-162.52033549621999,-153.2476049999417,-145.51409430978768,-139.4416519975124,-135.2708811911483,-133.27088119114833,-131.27088119114833,-129.27088119114833,-127.27088119114832,-125.27088119114832,-123.27088119114832,-121.27088119114832,-119.27088119114832,-108.0539445302247,-96.02208217057829,-84.12111837560516,-72.87754866412055,-62.705446215342135,-53.93229611439148,-46.73866190802775,-41.236708842998695,-37.838273131056496,-35.838273131056496,-33.838273131056496
7625.0,-314.9503324173916,-312.9503324173916,-310.9503324173916,-308.9503324173916,-306.9503324173916,-299.28561702994546,-288.72836484793896,-277.87429818138366,-267.2493921222681,-257.2861003556507,-248.27813518134306,-240.4612075934711,-233.9996047675493,-229.2316004449026,-226.78206760374434,-224.78206760374434,-222.78206760374434,-220.78206760374434,-218.78206760374434,-216.78206760374434,-214.78206760374434,-212.78206760374434,-205.71665785105142,-193.8915672090388,-181.97530200825,-170.57732456083482,-160.1201998255152,-150.95182305405015,-143.32266608870938,-137.35457750124735,-133.2881604196965,-131.2881604196965,-129.2881604196965,-127.28816041969652,-125.28816041969652,-123.28816041969652,-121.28816041969652,-119.28816041969652,-117.28816041969652,-107.01040728209219,-95.08289864725903,-83.28628857709914,-72.14707259042778,-62.07932386646262,-53.410527490325215,-46.32124700877473,-40.92364766855893,-37.62956568142999,-35.62956568142999,-33.62956568142999
7650.0,-309.76843181907003,-307.7684318190701,-305.7684318190701,-303.7684318190701,-301.7684318190701,-294.72554450342244,-284.2719303333824,-273.5215016787936,-263.00023363164445,-253.14057987699346,-244.23625271465227,-236.52296313874672,-230.16499832479138,-225.50063201411115,-223.15473718491927,-221.15473718491933,-219.15473718491933,-217.15473718491933,-215.15473718491933,-213.15473718491933,-211.15473718491933,-209.15473718491933,-202.9184315279578,-191.19697889791166,-179.3843517090893,-168.09001227364058,-157.73652555028735,-148.67178679078881,-141.14626783741448,-135.2818172619189,-131.31903819233446,-129.31903819233446,-127.31903819233446,-125.31903819233447,-123.31903819233447,-121.31903819233447,-119.31903819233446,-117.31903819233446,-115.31903819233446,-105.97402716242794,-94.15015653956121,-82.45718448136776,-71.42160650666283,-61.45749579466408,-52.8923374304931,-45.906694960909036,-40.612733632659655,-37.42228965749714,-35.42228965749714,-33.42228965749714
7675.0,-304.6233377755711,-302.6233377755711,-300.6233377755711,-298.6233377755711,-296.6233377755711,-290.19786174514337,-279.8471494559733,-269.1996226822544,-258.78125651597526,-249.0245046421943,-240.22307936072306,-232.61269166568752,-226.35762873260214,-221.79616430279185,-219.55317135447,-217.55317135447,-215.55317135447,-213.55317135447004,-211.55317135447004,-209.55317135447,-207.55317135447004,-205.55317135447004,-200.14008074446838,-188.5215299952922,-176.81180468733982,-165.62036713276106,-155.36978229027784,-146.40794541164922,-138.98532833914487,-133.22377964451928,-129.36390245580483,-127.36390245580485,-125.36390245580485,-123.36390245580485,-121.36390245580485,-119.36390245580485,-117.36390245580485,-115.36390245580485,-113.36390245580485,-104.94500835372816,-93.2240396117314,-81.63396943440792,-70.70129334057296,-60.840084509444196,-52.37782802614319,-45.495087437429106,-40.304027990049704,-37.216485895757174,-35.216485895757174,-33.216485895757174
7700.0,-299.51603732099096,-297.516037320991,-295.51603732099096,-293.51603732099096,-291.516037320991,-285.7034373451129,-275.45487106503435,-264.9094903004071,-254.59327014321954,-244.93866427853018,-236.23938500615054,-228.73114332020657,-222.57822639621278,-218.11890797549412,-215.97806103626388,-213.97806103626388,-211.97806103626388,-209.97806103626388,-207.97806103626388,-205.97806103626388,-203.97806103626388,-201.97806103626388,-197.38213849899506,-185.86573375891047,-174.25815446004967,-163.16886291456254,-153.0204240811709,-144.16073321163387,-136.84026214822111,-131.18085946268712,-127.42312828306429,-125.42312828306429,-123.42312828306429,-121.42312828306429,-119.42312828306429,-117.4231282830643,-115.4231282830643,-113.4231282830643,-111.4231282830643,-103.92354826281206,-92.30472552990692,-80.81680136167506,-69.98627127693173,-60.227208454894566,-51.86709798068517,-45.08650340106269,-39.997589962774896,-37.012193877573964,-35.012193877573964,-33.012193877573964
7725.0,-294.4474835583861,-292.4474835583862,-290.4474835583861,-288.4474835583861,-286.4474835583861,-281.24311003402056,-271.09591482919416,-260.65190513981895,-250.43705605788347,-240.88382126844618,-232.28591307131867,-224.8790424606268,-218.82749661188512,-214.46954926641857,-212.43007340244043,-210.43007340244043,-208.43007340244043,-206.43007340244043,-204.43007340244043,-202.43007340244043,-200.43007340244043,-198.43007340244043,-194.6451194671884,-183.23008580235592,-171.72387757874725,-160.7359571085122,-150.68888935037268,-141.93056955608776,-134.7114695679271,-129.1534379576452,-125.49707785327448,-123.49707785327448,-121.49707785327448,-119.49707785327448,-117.49707785327448,-115.49707785327446,-113.49707785327446,-111.49707785327446,-109.49707785327446,-102.90983751029111,-91.39238585263806,-80.00583275965828,-69.276673750167,-59.61898200338195,-51.36024260442466,-44.681019100054286,-39.69347673701859,-36.809451727069764,-34.809451727069764,-32.809451727069764
7750.0,-289.41859563427323,-287.41859563427323,-285.41859563427323,-283.41859563427323,-281.41859563427323,-276.8176886608013,-266.7710712144572,-256.4276392835643,-246.3133679601111,-236.86071092915608,-228.3633804905108,-221.05708763830117,-215.10611954804173,-210.84874996105742,-208.84874996105742,-206.84874996105742,-204.84874996105742,-202.84874996105742,-200.84874996105742,-198.84874996105742,-196.8487499610574,-194.8487499610574,-191.92951998816756,-180.6150640818173,-169.20943361669086,-158.32209090493805,-148.37560090528075,-139.71785886947808,-132.59933663979967,-127.14188278800002,-123.58610044211154,-121.58610044211154,-119.58610044211154,-117.58610044211154,-115.58610044211153,-113.58610044211153,-111.58610044211153,-109.58610044211153,-107.58610044211153,-101.90405992546852,-90.48718602629772,-79.2012106918002,-68.57262944079119,-59.015515452488394,-50.857353812013365,-44.27870806612525,-39.391743461571814,-36.608296210105244,-34.608296210105244,-32.608296210105244
7775.0,-284.4302587398593,-282.4302587398593,-280.4302587398593,-278.43025873985937,-276.4302587398593,-272.4279521937171,-262.4811014852612,-252.2374362922566,-242.22293170669164,-232.8700414136249,-224.47247771286786,-217.26595159854654,-211.41475024617537,-207.25714739707934,-205.25714739707934,-203.25714739707934,-201.2571473970793,-199.2571473970793,-197.2571473970793,-195.2571473970793,-193.2571473970793,-191.2571473970793,-189.235818065184,-178.021128896722,-166.71526516948379,-155.92768919561925,-146.08096593385025,-137.52299063593583,-130.5042351441457,-125.14654803023433,-121.69053242223414,-119.69053242223414,-117.69053242223414,-115.69053242223414,-113.69053242223414,-111.69053242223414,-109.69053242223414,-107.69053242223414,-105.69053242223414,-100.90639254658566,-89.58928538530316,-78.40307678869394,-67.87426227557323,-58.41691502515871,-50.35852012257196,-43.879641114572124,-39.09244324790697,-36.40876273432868,-34.40876273432868,-32.40876273432868
7800.0,-279.4833241385498,-277.48332413854985,-275.48332413854985,-273.48332413854985,-271.48332413854985,-268.0746497445647,-258.22673772813505,-248.08201122715664,-238.16644533361787,-228.91249373257733,-220.61386872384648,-213.50628130155135,-207.7540186412064,-203.69535448413654,-201.69535448413654,-199.69535448413654,-197.69535448413652,-195.69535448413652,-193.69535448413654,-191.69535448413652,-189.69535448413652,-187.69535448413652,-185.69535448413652,-175.44872290404112,-164.2417978688291,-153.55316058699077,-143.80537601724797,-135.34633941135976,-128.42652261159583,-123.16777418971063,-119.81069727373662,-117.81069727373662,-115.81069727373662,-113.81069727373662,-111.81069727373662,-109.81069727373662,-107.81069727373662,-105.81069727373662,-103.81069727373662,-99.91700562632383,-88.69883715706749,-77.61156725248443,-67.18169143138991,-57.82328287300158,-49.86382666244102,-43.48388634646737,-38.79562717182841,-36.21088535027631,-34.21088535027631,-32.21088535027631
7825.0,-274.578609219264,-272.578609219264,-270.578609219264,-268.578609219264,-266.5786092192641,-263.75850061559316,-254.00868289754928,-243.96205069495656,-234.1445790998035,-224.98872179714868,-216.78819108680358,-209.77869796289417,-204.12452960093492,-200.16395974225077,-198.16395974225077,-196.16395974225077,-194.16395974225077,-192.16395974225077,-190.16395974225077,-188.16395974225077,-186.16395974225077,-184.16395974225077,-182.16395974225077,-172.8982711460125,-161.78944040918623,-151.1988974257336,-141.54920715437652,-133.18826484687403,-126.36654234549582,-121.20588822199635,-117.94690560440806,-115.94690560440806,-113.94690560440806,-111.94690560440806,-109.94690560440806,-107.94690560440806,-105.94690560440806,-103.94690560440806,-101.94690560440806,-98.93606264246668,-87.81598847159607,-76.82681286539874,-66.49503134268993,-57.23471708268732,-49.37335517051246,-43.09150915292453,-38.501344276671276,-36.014696753504886,-34.014696753504886,-32.014696753504886
7850.0,-269.71689757506675,-267.71689757506675,-265.71689757506675,-263.71689757506675,-261.71689757506675,-259.48019436869953,-249.8276108835395,-239.87821291383074,-230.15797555156163,-221.09935248179076,-212.9960560043296,-206.08379711330414,-200.52686298422884,-196.66352735842864,-194.66352735842864,-192.66352735842864,-190.66352735842864,-188.66352735842864,-186.66352735842864,-184.66352735842864,-182.66352735842864,-180.66352735842864,-178.66352735842864,-170.37018109102985,-159.35858458708753,-148.86527583651886,-139.31281979804572,-131.0491117234272,-124.3246234549329,-119.26120356431738,-116.09945517961305,-114.09945517961305,-112.09945517961305,-110.09945517961305,-108.09945517961305,-106.09945517961305,-104.09945517961305,-102.09945517961305,-100.09945517961305,-97.96372031362719,-86.94088037564053,-76.04893900232716,-65.8143917125023,-56.651311685383625,-48.887184006092724,-42.702572221388735,-38.20964157801943,-35.82022828773699,-33.82022828773699,-31.820228287736988
